t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
2593865,3741.9,3.015,944,0.367,-0.923,-0.116,0.8,-13.6,2.4
2593915,3743.8,3.017,938,0.391,-0.967,-0.1,0.9,-1.2,1.5
2593965,3742.4,3.016,942,0.366,-0.94,-0.118,0.5,3.1,0.8
2594015,3742.9,3.016,941,0.344,-0.929,-0.125,-1.6,-3.6,-0.3
2594065,3741.1,3.015,946,0.353,-0.92,-0.128,1.3,3.4,0.1
2594115,3742.6,3.016,942,0.361,-0.924,-0.103,1.6,-3.6,0
2594165,3742.4,3.016,942,0.361,-0.924,-0.131,3.3,-7.8,0.4
2594215,3743.1,3.016,940,0.356,-0.927,-0.124,1,-10,-0.6
2594265,3741.9,3.015,944,0.346,-0.935,-0.112,0.5,-8.4,-3
2594315,3743.4,3.017,939,0.366,-0.93,-0.129,1.5,-5.7,-3.2
2594365,3742.1,3.016,943,0.356,-0.927,-0.102,-0.1,-6.8,-2.6
2594415,3743.4,3.017,939,0.362,-0.916,-0.134,-0.6,-10.3,0.1
2594465,3743.9,3.017,938,0.359,-0.925,-0.157,-1.1,-12.7,1.1
2594515,3743.9,3.017,938,0.362,-0.913,-0.152,-0.2,-8.1,3.8
2594565,3742.9,3.016,941,0.364,-0.934,-0.125,-1.5,-8.3,4.7
2594615,3743.3,3.017,940,0.338,-0.927,-0.144,0.1,-3.6,4.1
2594665,3743.3,3.017,940,0.357,-0.928,-0.14,1.8,-5.6,6.9
2594715,3742.4,3.016,942,0.323,-0.929,-0.119,4.1,-2.6,6.1
2594765,3742.9,3.016,941,0.305,-0.924,-0.153,3,7.3,3.8
2594815,3744.2,3.017,937,0.288,-0.913,-0.162,4.7,-16,4.3
2594865,3742.8,3.016,941,0.322,-0.905,-0.105,7.1,-28.7,7.8
2594915,3744.2,3.017,937,0.244,-0.975,-0.134,11.6,-7.9,10.6
2594965,3743.8,3.017,938,0.288,-0.947,-0.096,4.1,-0.1,5.7
2595015,3743.9,3.017,938,0.253,-0.996,-0.103,1.7,-14.2,3.1
2595065,3743.5,3.017,939,0.27,-0.964,-0.105,1.8,-3.8,1.2
2595115,3743.2,3.016,940,0.308,-0.946,-0.12,0.8,5.5,1.5
2595165,3741.8,3.015,944,0.324,-0.949,-0.121,0.4,16.5,2.9
2595215,3743.3,3.017,940,0.337,-0.926,-0.083,-1.3,17.9,4.1
2595265,3742.9,3.016,941,0.298,-0.957,-0.089,-2.5,12.9,5.9
2595315,3742.4,3.016,942,0.302,-0.956,-0.118,-5.3,12.7,6.2
2595365,3744.5,3.018,936,0.277,-0.971,-0.118,1.3,19.7,5.2
2595415,3743,3.016,940,0.283,-0.963,-0.08,1.3,17.2,4.4
