t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
819815,3737.4,3.012,957,-0.239,-0.615,-0.94,20.2,-33.5,-45.5
819865,3736.2,3.011,960,-0.358,-0.646,-0.758,31.1,-83.9,-18.3
819915,3737.7,3.012,956,-0.182,-0.603,-0.577,33.7,-57.7,-9.1
819965,3738.5,3.013,954,-0.152,-0.57,-0.563,23.9,-43.3,-14.6
820015,3738.8,3.013,953,-0.259,-0.565,-0.631,20.2,-82,-8.7
820065,3738.9,3.013,952,-0.315,-0.624,-0.567,34.8,-179.5,-43.3
820115,3741.5,3.015,945,-0.29,-0.539,-0.589,66.3,-180.2,-67.3
820165,3741.9,3.015,944,-0.122,-0.671,-0.497,23.4,64,-70.7
820215,3742.7,3.016,941,-0.351,-0.841,-0.587,27.9,95.6,-65.9
820265,3744.5,3.018,936,-0.453,-0.732,-0.725,-3.7,68.2,-66.2
