t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
1550,0,0,637,-0.181,-0.987,-0.222,9.5,36.9,20
1600,0,0,640,-0.157,-0.975,-0.208,2.2,29.2,20.7
1650,0,0,639,-0.17,-0.956,-0.224,13.6,44.5,22.8
1700,0,0,641,-0.195,-0.971,-0.228,16.9,42.5,24
1750,0,0,645,-0.25,-0.971,-0.219,18.8,50.3,25.2
1800,0,0,643,-0.319,-0.939,-0.208,20,55.2,23.5
1850,0,0,636,-0.323,-0.898,-0.175,9.2,23.8,11.7
1900,0,0,633,-0.24,-0.916,-0.183,19.9,46.3,13.9
1950,0,0,636,-0.222,-0.918,-0.19,17.1,46.8,15.5
2000,0,0,659,-0.295,-0.946,-0.177,26.7,89.5,21.1
2050,0,0,640,-0.376,-0.915,-0.2,26,95.8,19.2
2100,0,0,636,-0.392,-0.944,-0.159,16.7,63.3,9.4
2150,0,0,639,-0.399,-0.901,-0.193,22.2,74.1,6.4
2200,0,0,635,-0.303,-0.933,-0.201,11.1,50.6,-1.2
2250,0,0,645,-0.277,-0.972,-0.201,9.4,48.3,-2.4
2300,0,0,635,-0.277,-0.945,-0.192,17.6,77.7,-0.2
2350,0,0,639,-0.302,-0.93,-0.19,5.7,47.7,-7.8
2400,0,0,639,-0.218,-0.919,-0.207,5.3,35.6,-5
2450,0,0,643,-0.114,-0.951,-0.281,9.7,67.8,4.1
2500,0,0,639,-0.21,-0.94,-0.236,15.3,76.4,9.7
2550,0,0,637,-0.244,-0.993,-0.255,14.8,65.2,5.6
2600,0,0,638,-0.17,-0.986,-0.227,11.7,31.6,-3.5
2650,0,0,641,-0.119,-0.983,-0.238,22.3,50,-0.3
2700,0,0,637,-0.002,-0.957,-0.299,17.2,66.8,3.3
2750,0,0,638,-0.104,-0.916,-0.252,23.3,69.2,5.2
2800,0,0,636,-0.074,-0.986,-0.223,32.6,77.6,10.6
2850,0,0,643,-0.09,-1.024,-0.285,18.5,108,14.6
2900,0,0,641,-0.226,-0.936,-0.157,12.6,43.3,8.6
2950,0,0,641,-0.026,-0.994,-0.238,10.1,45.5,6.1
3000,0,0,642,-0.025,-0.977,-0.236,16.5,74.1,12.2
3050,0,0,644,-0.122,-0.879,-0.187,11.7,54.5,17.9
3100,0,0,646,-0.119,-1.087,-0.358,14.6,57.8,23.7
3150,0,0,646,-0.483,-0.912,-0.154,43.5,106.5,8.5
3200,0,0,643,-0.005,-0.996,-0.029,-16,-52.6,-13.7
3250,0,0,650,0.066,-1.043,-0.122,6.9,5.2,-0.6
3300,0,0,642,-0.15,-0.964,-0.166,23,69.3,4.3
3350,0,0,642,-0.182,-0.978,-0.077,0.2,11.6,-4.9
3400,0,0,642,-0.2,-0.991,-0.07,12.9,18.7,-8.9
3450,0,0,650,-0.19,-0.966,-0.127,0.4,4.7,-12.2
3500,0,0,649,-0.154,-0.936,-0.121,-1.3,-16.9,-15.4
3550,0,0,640,-0.115,-0.953,-0.122,7.9,3.7,-13.4
3600,0,0,644,-0.127,-0.965,-0.126,3.6,1.5,-12.1
3650,0,0,644,-0.081,-0.994,-0.076,1.3,-9,-10.1
3700,0,0,641,-0.014,-1.023,-0.061,2.6,2.3,-5.5
3750,0,0,638,-0.06,-1.043,-0.111,2,10.1,-0.3
3800,0,0,641,-0.081,-1.013,-0.09,-5.5,3.8,2.2
3850,0,0,635,-0.081,-0.984,-0.091,-0.8,7.3,2.7
3900,0,0,641,-0.081,-0.99,-0.116,-3,5.4,3.6
3950,0,0,646,-0.102,-0.966,-0.1,-5.7,-3,5.1
4000,0,0,636,-0.083,-0.973,-0.124,-4.9,2.5,4.9
4050,0,0,645,-0.105,-0.985,-0.127,-5.1,-4.8,4.3
4100,0,0,634,-0.101,-0.975,-0.142,-4.1,-9.4,1.9
4150,0,0,638,-0.112,-1.018,-0.166,0.1,-2.1,2.3
4200,0,0,642,-0.145,-1.011,-0.121,-0.3,-7.3,-1.8
4250,0,0,641,-0.123,-0.992,-0.122,3.1,-18.2,-8.5
4300,0,0,643,-0.03,-0.982,-0.14,-2.8,-36.9,-9.4
4350,0,0,644,-0.016,-1.014,-0.153,6.4,-4.1,-0.2
4400,0,0,640,-0.082,-1.006,-0.097,5.8,4.6,0.3
4450,0,0,638,-0.097,-0.981,-0.061,2.5,-22.5,-4.8
4500,0,0,642,-0.014,-1.012,-0.135,0.6,-21.8,-4.1
4550,0,0,637,-0.08,-0.995,-0.116,2.3,6.5,2.1
4600,0,0,637,-0.12,-0.967,-0.08,0.3,-7.6,-1
4650,0,0,643,-0.043,-0.98,-0.11,-2.7,-20.7,-2.4
4700,0,0,644,-0.091,-0.987,-0.12,0.3,-3,0.4
4750,0,0,646,-0.108,-0.982,-0.094,-2.8,-5.7,-2.2
4800,0,0,638,-0.06,-0.987,-0.101,-4,-18.1,-3.3
4850,0,0,644,-0.053,-1.016,-0.139,2.5,-0.4,-1
4900,0,0,636,-0.082,-1.005,-0.118,-1.8,-4.9,-1.8
4950,0,0,644,-0.092,-1.011,-0.089,0.9,-5,-3.2
5000,0,0,645,-0.065,-1.006,-0.1,1,-11.2,-5.4
5050,0,0,646,-0.057,-0.978,-0.105,0.8,-17.2,-5.7
5100,0,0,647,-0.032,-0.995,-0.116,0.6,-7.1,-2
5150,0,0,640,-0.059,-0.998,-0.09,2.5,3.3,0.6
5200,0,0,650,-0.064,-0.984,-0.094,-1,-12.9,-0.3
5250,0,0,645,-0.003,-1.007,-0.107,1.5,0.8,2.4
5300,0,0,639,-0.073,-1.02,-0.101,7.5,18.9,5.7
5350,0,0,642,-0.097,-0.992,-0.102,0.4,6.4,0.7
5400,0,0,638,-0.069,-0.982,-0.103,3.7,-7.1,-0.3
5450,0,0,641,-0.108,-1.041,-0.153,15.7,31.1,1.7
5500,0,0,649,0.074,-0.898,0.07,2.8,-40.4,-5
5550,0,0,642,-0.021,-1.099,-0.12,29.9,75.2,18.8
5600,0,0,650,-0.378,-0.897,-0.091,-23.9,-81.6,-6.8
5650,0,0,642,0.089,-1.028,-0.048,1.2,21.9,-1.2
5700,0,0,632,-0.134,-0.916,-0.032,-3.2,-14.1,0.7
5750,0,0,646,-0.062,-0.981,-0.085,-5.1,-19,0.3
5800,0,0,649,0.036,-1.003,-0.041,-2.2,9.7,3.8
5850,0,0,648,-0.111,-0.977,-0.006,4.5,15.1,4.3
5900,0,0,638,-0.09,-0.98,-0.061,-8.5,-14.2,1.5
5950,0,0,646,-0.019,-0.984,-0.059,-10.9,-10.3,2.4
6000,0,0,642,-0.055,-1.003,-0.041,-0.1,31.4,10.1
6050,0,0,638,-0.091,-1.008,-0.035,-15.9,-8.1,4.3
6100,0,0,641,-0.053,-1.014,-0.019,-1.3,16.9,3.2
6150,0,0,639,-0.094,-0.968,-0.06,-4.1,6.7,0.8
6200,0,0,643,-0.05,-0.911,-0.021,-4.4,6.6,-4.6
6250,0,0,690,-0.19,-0.81,-0.031,11.8,29.5,-9
6300,0,0,644,-0.143,-0.708,-0.086,2.5,-5.5,-21.6
6350,0,0,648,-0.05,-0.775,-0.224,13.9,-32.3,-16.8
6400,0,0,644,-0.122,-1.007,-0.388,13.9,40.4,0.6
6450,0,0,640,-0.369,-0.951,-0.072,42.7,69,-20.6
6500,0,0,646,-0.114,-0.911,-0.017,39.1,-17.9,-36.9
6550,0,0,645,0.092,-0.942,-0.023,25.1,-22.4,-38.6
6600,0,0,638,0.199,-0.878,0,30.2,48,-26.8
6650,0,0,643,0.064,-0.889,0.04,36.8,34.8,-19.2
6700,0,0,634,0.169,-0.91,0.02,16,-3.3,-15.3
6750,0,0,645,0.228,-1.003,-0.003,33.1,65.4,-3.2
6800,0,0,638,-0.019,-0.993,0.092,40.8,70.1,-10.1
6850,0,0,647,0.027,-1.057,0.116,22.4,42.8,-19
6900,0,0,641,-0.102,-1.042,0.171,13.8,2.1,-25.8
6950,0,0,630,0.194,-1.049,0.19,9.9,-1.3,-30
7000,0,0,644,-0.009,-1.063,0.166,19.7,7.1,-23.2
7050,0,0,637,0.262,-1.059,0.244,-2.4,3.9,-29.3
7100,0,0,638,0.122,-1.064,0.235,19.2,38.8,-17.3
7150,0,0,648,0.208,-1.161,0.255,-9.5,-5.1,-13.2
7200,0,0,646,-0.013,-1.024,0.414,9.9,-20.9,-9.4
7250,0,0,643,0.415,-1.181,0.099,-27.5,-43.6,-7.3
7300,0,0,644,0.281,-1.121,0.248,-11,23,7.3
7350,0,0,633,0.348,-1.169,0.244,-18.1,31.4,4.5
7400,0,0,642,0.079,-1.089,0.308,-13.8,-25.3,1.4
7450,0,0,639,0.316,-1.149,0.156,-6,-0.1,3.1
7500,0,0,642,0.171,-1.042,0.204,-13,-6.8,4.8
7550,0,0,641,0.214,-1.088,0.146,-16.4,-22.7,9.6
7600,0,0,641,0.185,-1.156,0.167,-7.5,-1.4,14.9
7650,0,0,645,0.167,-1.145,0.212,-25.1,-28.5,12.3
7700,0,0,636,0.236,-1.121,0.118,-19.3,-33,8
7750,0,0,649,0.249,-1.12,0.118,-21.8,-7.7,13.3
7800,0,0,640,0.153,-1.078,0.165,-21.1,-17.6,12.9
7850,0,0,642,0.238,-1.06,0.074,-26,-39.9,11.8
7900,0,0,636,0.195,-1.054,0.03,-26.7,-19.9,18.2
7950,0,0,662,0.214,-1.022,0.068,-27.2,-7.2,20.9
8000,0,0,640,0.075,-0.97,0.021,-16.8,-9.3,20
8050,0,0,635,0.026,-0.925,-0.063,-34.3,-37.5,23.8
8100,0,0,638,0.004,-0.916,-0.106,-29.4,-30.9,31.4
8150,0,0,639,-0.005,-0.913,-0.105,-27.4,-38,26.7
8200,0,0,642,-0.032,-0.928,-0.161,-20.2,-43.5,25
8250,0,0,648,-0.066,-0.876,-0.122,-18.1,-50,15.3
8300,0,0,641,-0.058,-0.883,-0.181,-5.2,-57.3,7.8
8350,0,0,640,-0.03,-0.892,-0.194,-15.5,-69.5,12.6
8400,0,0,640,0.03,-0.949,-0.158,-6.7,-18.3,12.7
8450,0,0,646,-0.233,-0.932,-0.206,17.7,-3.5,6.7
8500,0,0,637,-0.223,-0.91,-0.196,0.3,-82.9,-9.9
8550,0,0,636,-0.05,-0.934,-0.249,4.5,-31.1,-0.4
8600,0,0,636,-0.161,-0.898,-0.163,5.5,-27.7,4.3
8650,0,0,639,-0.091,-0.887,-0.127,3.2,-19.8,8
8700,0,0,636,-0.151,-0.855,-0.087,-2,-66.7,-3.6
8750,0,0,637,-0.034,-0.925,-0.185,-6.2,-51.2,3.6
8800,0,0,634,-0.102,-0.98,-0.212,-4.1,-47,6.4
8850,0,0,640,-0.239,-0.955,-0.217,-3.4,-24.5,6.4
8900,0,0,628,-0.118,-0.948,-0.167,-18.5,-76.4,-3.4
8950,0,0,638,-0.062,-0.971,-0.165,-8.3,-68.6,-6.1
9000,0,0,634,-0.04,-0.999,-0.249,-14.3,-48.5,4.6
9050,0,0,633,-0.177,-0.979,-0.21,-18.5,-58.7,8.1
9100,0,0,636,-0.09,-0.967,-0.256,-11.7,-52.8,4.9
9150,0,0,638,-0.063,-0.957,-0.256,-17.3,-74.1,8.1
9200,0,0,642,-0.196,-0.927,-0.255,-5.5,-53.5,10.3
9250,0,0,634,-0.232,-1.053,-0.289,-9,-50.8,13.8
9300,0,0,639,-0.281,-0.866,-0.085,-15.7,-82.5,-1.4
9350,0,0,639,-0.225,-0.963,-0.042,-10.2,-59.6,12.6
9400,0,0,645,-0.536,-0.889,-0.03,-20.8,-24.5,-1.9
9450,0,0,641,-0.137,-0.908,-0.078,-48.8,-124,-22.6
9500,0,0,646,-0.226,-0.95,-0.055,-25.2,-28.4,-4.2
9550,0,0,637,-0.408,-0.894,-0.084,-36,-63.1,-11.2
9600,0,0,641,-0.315,-0.961,-0.209,-52.4,-92.1,-12.1
9650,0,0,667,-0.389,-0.954,-0.196,-41.2,-59.8,-7.2
9700,0,0,629,-0.346,-0.928,-0.281,-51.8,-86.7,-13.9
9750,0,0,637,-0.259,-0.948,-0.264,-47.7,-92.8,-18.2
9800,0,0,635,-0.25,-0.931,-0.293,-27.3,-44,-9.8
9850,0,0,638,-0.367,-0.911,-0.268,-31.1,-61,-15.4
9900,0,0,639,-0.375,-0.884,-0.277,-19.8,-57.9,-16.2
9950,0,0,634,-0.309,-0.892,-0.292,-17.2,-51.2,-14.1
10000,0,0,639,-0.356,-0.892,-0.269,-5.4,-37.6,-13.4
10050,0,0,632,-0.392,-0.889,-0.298,4.4,-19.9,-13.6
10100,0,0,642,-0.489,-0.854,-0.281,3.4,-35.6,-16.3
10150,0,0,638,-0.355,-0.923,-0.263,16.7,-11.1,-15.5
10200,0,0,635,-0.273,-1.036,-0.233,-3.3,-24,-13.2
10250,0,0,643,-0.314,-0.99,-0.272,7,-0.6,-7.8
10300,0,0,644,-0.065,-1.069,-0.226,-10.5,-32.3,-2.7
10350,0,0,636,-0.078,-1.081,-0.155,18.7,36,14.1
10400,0,0,632,-0.414,-0.942,-0.27,-5.6,38.5,9.4
10450,0,0,640,-0.161,-0.883,-0.214,-25.2,-46.9,0
10500,0,0,671,-0.177,-0.775,-0.234,23,45.4,10.9
10550,0,0,639,-0.312,-0.761,-0.292,-6.9,-1,13.6
10600,0,0,640,-0.156,-0.872,-0.217,6.4,-14.8,12.4
10650,0,0,643,-0.279,-1.007,-0.332,26.3,53.2,14.8
10700,0,0,641,-0.504,-0.875,-0.31,11.1,-3.1,6.7
10750,0,0,639,-0.265,-1.117,-0.262,36.8,22.3,-12.9
10800,0,0,635,-0.203,-0.991,-0.078,20.2,51.6,14.7
10850,0,0,639,-0.397,-1.071,0.037,1,7.2,-5.8
10900,0,0,640,-0.297,-0.96,-0.061,-19.5,-47.9,-10.3
10950,0,0,638,-0.256,-0.864,-0.269,-15.4,-4.3,-2.2
11000,0,0,640,-0.358,-0.824,-0.212,-5.4,13.6,-2.8
11050,0,0,637,-0.459,-0.773,-0.138,-3.5,-15.5,-8.3
11100,0,0,637,-0.282,-0.855,-0.176,-6.7,-37.5,-20.2
11150,0,0,642,-0.365,-0.845,-0.16,1.1,-17,-17.4
11200,0,0,633,-0.28,-0.9,-0.101,4,-11.6,-23.2
11250,0,0,639,-0.288,-0.997,-0.072,-5.6,-19.6,-19.2
11300,0,0,644,-0.406,-1.008,-0.148,5,-8.6,-5.5
11350,0,0,641,-0.414,-1.053,-0.26,-5.2,-55.8,-5.6
11400,0,0,642,-0.294,-1.174,-0.27,-9.7,-61,-10.6
11450,0,0,641,0.006,-1.101,-0.278,16.4,14,0
11500,0,0,635,-0.044,-0.936,-0.081,10.1,42.5,4.4
11550,0,0,642,-0.269,-0.932,-0.077,25.6,43.1,-0.7
11600,0,0,638,-0.307,-0.913,-0.117,5.2,-33.4,-4.1
11650,0,0,636,-0.046,-0.891,-0.206,6.4,7.3,-10.1
11700,0,0,637,-0.319,-0.732,-0.188,15.6,-17.7,-3.6
11750,0,0,641,-0.061,-0.902,-0.228,-1.8,-9.3,-0.9
11800,0,0,644,-0.102,-1.008,-0.121,14.8,42.8,16.6
11850,0,0,642,-0.335,-1.038,-0.202,2.9,7.3,21.3
11900,0,0,642,-0.071,-1.258,-0.115,19.1,41.4,8.6
11950,0,0,636,-0.262,-0.972,0.224,26.9,89.7,11.4
12000,0,0,642,-0.297,-0.988,0.038,-12.2,2.4,15.1
12050,0,0,642,-0.308,-1.011,-0.074,-17.4,-47.3,-0.7
12100,0,0,639,-0.103,-0.985,-0.052,8.7,58.7,12.5
12150,0,0,642,-0.504,-0.869,-0.008,6.2,5.2,-11.5
12200,0,0,701,-0.264,-0.835,-0.018,1.6,-24.6,-21.3
12250,0,0,639,-0.272,-0.826,-0.028,17.7,-3.2,-22.5
12300,0,0,642,-0.201,-0.817,-0.034,-27.6,-20.6,-6.4
12350,0,0,646,-0.237,-1.062,-0.015,-43.1,-30.2,15.7
12400,0,0,643,-0.356,-1.135,-0.303,-11.6,-31.7,-1.6
12450,0,0,642,-0.012,-1.153,-0.238,-17.6,-19,-10.7
12500,0,0,641,0.023,-1.073,-0.149,2.7,26.7,2.2
12550,0,0,650,-0.424,-1.029,-0.078,28.1,45.9,-2.2
12600,0,0,651,-0.226,-0.965,-0.178,-13.4,-82.9,-21.4
12650,0,0,640,-0.114,-0.917,-0.203,14.8,-24.9,-18.5
12700,0,0,643,-0.028,-0.879,-0.082,15,-65.9,-16.2
12750,0,0,645,0.146,-0.984,-0.195,6.4,-38.8,8.3
12800,0,0,650,0.047,-1.078,-0.287,14.1,56.2,26.6
12850,0,0,642,-0.242,-1.063,0.001,51.2,121.7,21.6
12900,0,0,634,-0.348,-1.063,-0.075,19.5,27.2,6
12950,0,0,639,-0.293,-0.981,-0.032,16.2,14.1,-9.6
13000,0,0,646,0.013,-0.903,-0.039,7.4,22.3,0.4
13050,0,0,639,-0.234,-0.9,0.013,15.2,61.5,8.5
13100,0,0,638,-0.24,-0.927,0.039,3.8,27.6,0.6
13150,0,0,636,-0.305,-0.982,0.01,-0.5,12.5,-4.1
13200,0,0,645,-0.23,-0.991,0.027,-2.6,11.2,-8.1
13250,0,0,640,-0.214,-0.943,-0.001,-4.3,-4.1,-6.2
13300,0,0,640,-0.089,-0.981,-0.041,3.6,17.9,-5
13350,0,0,649,-0.283,-1.009,-0.007,9.2,26,-2.4
13400,0,0,641,-0.241,-0.981,-0.018,-2.9,-12,-7
13450,0,0,641,-0.085,-1.011,-0.025,-5.1,-18.1,-7.1
13500,0,0,633,-0.132,-1,-0.038,4.5,22.6,2.2
13550,0,0,637,-0.227,-0.981,-0.019,2.4,11.4,-0.5
13600,0,0,639,-0.188,-0.979,-0.037,-4.1,-7.6,-2.6
13650,0,0,638,-0.112,-0.999,-0.049,-2.2,1.4,-0.6
13700,0,0,638,-0.155,-0.989,-0.035,-1.3,11.8,0.8
13750,0,0,648,-0.176,-0.971,-0.023,-1.8,-9.9,1.4
13800,0,0,640,-0.08,-0.983,-0.049,-2.3,-4.8,3.7
13850,0,0,635,-0.165,-1.006,-0.097,-9.5,-4,4.8
13900,0,0,653,-0.206,-1.005,-0.099,6.5,35.8,2.6
13950,0,0,641,-0.197,-0.918,-0.053,-7.6,-1.6,-2.1
14000,0,0,632,-0.318,-0.946,-0.006,2.7,3.6,3.4
14050,0,0,635,-0.177,-0.984,-0.085,-22.5,-20.2,-3.8
14100,0,0,646,-0.265,-0.99,-0.016,-10.6,-15.5,-5.6
14150,0,0,638,-0.198,-0.988,-0.079,-18.2,-27.4,-11.6
14200,0,0,642,-0.224,-0.955,-0.116,-20.6,-39.3,-12.7
14250,0,0,643,-0.182,-0.934,-0.152,-22.6,-14.8,-9.3
14300,0,0,633,-0.169,-0.932,-0.109,-30.9,-36.4,-12.4
14350,0,0,635,-0.212,-0.955,-0.144,-20,-19.6,-12.8
14400,0,0,637,-0.095,-1.009,-0.213,-34.4,-37.5,-14.1
14450,0,0,637,-0.15,-0.984,-0.202,-14.6,-42.1,-18.5
14500,0,0,643,0.099,-1.071,-0.198,-18.3,-58.5,-18.8
14550,0,0,644,-0.123,-1.057,-0.253,5.5,21,-2.8
14600,0,0,640,-0.172,-0.995,-0.168,3.6,-19.5,-21.5
14650,0,0,646,-0.235,-1.003,-0.217,4.6,-37.5,-10.1
14700,0,0,650,-0.219,-1.035,-0.189,16.7,-27.5,-14.8
14750,0,0,679,-0.153,-0.944,-0.21,3.5,-44.4,-9.4
14800,0,0,645,-0.166,-0.961,-0.237,11.1,-21.8,-5.8
14850,0,0,646,-0.093,-0.972,-0.184,17.2,-0.9,5.2
14900,0,0,650,-0.176,-0.944,-0.154,0.4,-32.2,1.5
14950,0,0,644,-0.177,-1.052,-0.198,12.7,16.2,9.1
15000,0,0,648,-0.072,-1.001,-0.205,8.1,2,3
15050,0,0,640,-0.091,-0.937,-0.154,-0.2,2.9,-5
15100,0,0,642,-0.142,-0.976,-0.119,32.3,52.8,6.9
15150,0,0,641,-0.279,-0.935,-0.038,3.1,-6.4,-2
15200,0,0,643,-0.237,-0.964,-0.094,3.4,-35.4,8.1
15250,0,0,642,-0.155,-1.011,-0.155,42.3,9,0.6
15300,0,0,639,0.072,-0.936,-0.272,-36.9,-57.5,-12.8
15350,0,0,645,-0.061,-0.998,-0.152,6.7,151.7,45.5
15400,0,0,646,-0.346,-0.689,-0.35,-46.3,44.7,-3.6
15450,0,0,646,-0.229,-1.065,-0.062,-20.9,55.6,14.2
15500,0,0,649,-0.376,-1.017,-0.193,-62.1,-61.3,-11.5
15550,0,0,650,0.011,-0.936,-0.225,-29.5,0.7,-10.9
15600,0,0,666,-0.152,-0.982,-0.284,-3.8,3.2,-24.9
15650,0,0,646,-0.242,-0.912,-0.309,-16.7,-5.5,-34.4
15700,0,0,642,-0.323,-0.995,-0.339,-29.8,-58.4,-27.6
15750,0,0,643,0.133,-0.924,-0.355,-11.1,-27.9,-48.5
15800,0,0,650,0.18,-0.902,-0.34,-1.5,-14.6,-35.2
15850,0,0,643,-0.079,-0.905,-0.405,22.4,47.5,-17.6
15900,0,0,647,0.005,-1.058,-0.258,-24.6,-25.4,1.5
15950,0,0,644,0.168,-0.954,-0.335,29.9,17,-15.5
16000,0,0,646,0.006,-1.038,-0.305,-3.2,-37.8,3.1
16050,0,0,638,0.031,-1.01,-0.332,19.2,28.1,19.3
16100,0,0,642,0.048,-0.965,-0.3,19,-29,3
16150,0,0,636,0.088,-1.031,-0.234,42.4,27.6,4.3
16200,0,0,638,-0.03,-0.993,-0.082,34.1,48.6,12.7
16250,0,0,632,-0.111,-0.984,-0.126,20.9,35.3,10.6
16300,0,0,644,-0.274,-1.007,-0.145,4.7,-23.6,-9.6
16350,0,0,641,-0.216,-1.025,-0.145,19,7.3,-24.1
16400,0,0,641,0.029,-0.86,-0.149,-11.8,-49.6,-35.9
16450,0,0,679,0.211,-0.927,-0.23,-1.2,-11.1,-18.5
16500,0,0,642,0.072,-0.982,-0.174,5.7,50,1.5
16550,0,0,641,-0.179,-0.983,-0.119,1.3,29.3,-10.4
16600,0,0,642,-0.006,-0.999,-0.213,-25.5,-80.8,-23.4
16650,0,0,638,0.261,-0.983,-0.29,-5.9,-27.9,-9.7
16700,0,0,645,0.095,-1.055,-0.247,21.7,58.3,5.2
16750,0,0,645,-0.041,-0.922,-0.122,-3.9,-2.8,-0.3
16800,0,0,640,0.101,-1.004,-0.198,7.1,-11.1,0
16850,0,0,636,0.039,-0.988,-0.19,4.1,-9.7,2.3
16900,0,0,639,0.035,-0.993,-0.203,-4.4,1.8,7.4
16950,0,0,642,0.064,-0.949,-0.171,-5.6,0.1,6.2
17000,0,0,648,-0.003,-0.98,-0.178,1,4.2,7.3
17050,0,0,642,0.022,-0.964,-0.207,-13.5,-27,3.7
17100,0,0,639,0.059,-0.969,-0.219,-4.2,-5.2,10.8
17150,0,0,635,0.017,-1.013,-0.198,-6,-10.6,9.7
17200,0,0,643,0.037,-1.023,-0.154,2.9,4.8,5
17250,0,0,640,0.034,-1.015,-0.208,-10.7,-18,0.8
17300,0,0,641,0.067,-0.989,-0.208,-5.8,2.2,4.6
17350,0,0,635,0.018,-1.007,-0.196,4.4,11.7,2.9
17400,0,0,634,-0.052,-0.963,-0.207,-1.1,-9.7,-5.3
17450,0,0,640,0.042,-0.966,-0.229,0,-15.1,-9.2
17500,0,0,635,0.01,-0.958,-0.21,10.4,7.8,-8.4
17550,0,0,637,0.047,-0.943,-0.221,5.3,-2.6,-14.6
17600,0,0,643,0.081,-0.964,-0.233,6.9,5,-17.4
17650,0,0,641,-0.003,-1.007,-0.161,27.4,6.5,-13
17700,0,0,644,-0.053,-1.101,-0.193,36.1,-30.2,-23.2
17750,0,0,653,0.187,-1.135,-0.152,19,-33,-26.7
17800,0,0,656,0.174,-0.969,0.017,64.8,-17,-34.9
17850,0,0,659,0.225,-1.125,-0.085,44.6,-39.3,-22.5
17900,0,0,664,0.164,-1.011,-0.055,51.1,6.2,-9.9
17950,0,0,669,0.204,-1.017,-0.007,44,9.1,0.5
18000,0,0,673,0.084,-1.013,0.069,29.3,-26.2,15.4
18050,0,0,692,0.14,-1.05,0.045,42.7,11.6,34.2
18100,0,0,702,0.036,-1.079,0.152,30.9,-7.6,41.2
18150,0,0,776,0.016,-1.064,0.249,61,-14.6,56.4
18200,0,0,731,0.145,-1.014,0.123,46.8,-12,51.5
18250,0,0,739,0.08,-0.924,0.266,54,50.6,66.2
18300,0,0,753,-0.1,-0.956,0.345,38.2,52.2,75.7
18350,0,0,750,-0.216,-0.845,0.41,25,38.2,75.2
18400,0,0,750,-0.216,-0.781,0.324,10.1,45.6,73.5
18450,0,0,752,-0.466,-0.792,0.307,20.2,73.9,77.1
18500,0,0,749,-0.289,-0.685,0.234,-14.5,59.8,66.4
18550,0,0,741,-0.642,-0.699,0.276,9,64.5,53.8
18600,0,0,739,-0.476,-0.735,0.081,-27.8,48.2,45.4
18650,0,0,725,-0.569,-0.692,0.085,-26.5,83.7,41.8
18700,0,0,728,-0.728,-0.505,-0.015,-40.9,14,14.2
18750,0,0,728,-0.578,-0.759,-0.111,-42.6,78.5,31
18800,0,0,722,-0.772,-0.575,-0.1,-48.4,30.5,23.7
18850,0,0,714,-0.691,-0.795,-0.26,-69.9,32.8,34.5
18900,0,0,726,-0.695,-0.702,-0.293,-70.3,59.1,49.4
18950,0,0,733,-0.796,-0.639,-0.237,-64.9,44.2,49.8
19000,0,0,745,-0.834,-0.9,0.028,-88.8,108.2,49.3
19050,0,0,756,-0.465,-1.057,0.029,-89.5,-1.8,21.8
19100,0,0,743,-0.629,-0.793,-0.076,-38.8,-28.8,1.3
