t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
22650,0,0,819,-0.935,-0.297,-0.128,12,7.8,43.6
22700,0,0,800,-1.113,-0.143,-0.028,15.1,18.1,35.3
22750,0,0,791,-1.048,-0.335,-0.239,19.3,-6.8,25.4
22800,0,0,788,-1.066,-0.111,-0.051,29.5,-11.8,16.4
22850,0,0,775,-1.035,-0.105,0.133,16.6,-44.7,8.8
22900,0,0,779,-0.931,-0.324,-0.172,-10.9,1.3,15.6
22950,0,0,769,-0.979,-0.112,-0.068,32.6,-78.9,9.1
23000,0,0,773,-0.901,-0.228,-0.033,30.8,-4,19.3
23050,0,0,780,-0.971,-0.117,-0.043,24.4,-25.1,23.5
23100,0,0,772,-1,-0.04,0.114,32.2,-16,23.4
23150,0,0,775,-0.962,-0.053,0.15,8.3,0.2,23.7
23200,0,0,787,-1.063,-0.053,0.141,3.2,-4.3,15.9
23250,0,0,785,-0.939,0.041,0.066,-12.8,-11.9,8.8
23300,0,0,792,-1.033,-0.056,0.085,7.7,0.6,7.3
23350,0,0,788,-0.966,-0.054,0.025,-8.6,-3,6.3
23400,0,0,797,-0.98,-0.065,-0.027,2,10.6,10.1
23450,0,0,795,-0.918,0.01,-0.072,5.3,35.2,21.1
23500,0,0,795,-1.237,-0.048,0.057,2.1,42.4,11.6
23550,0,0,793,-0.921,0.047,-0.23,-21.8,80.8,0.7
23600,0,0,790,-1.286,0.025,-0.046,13.6,-1.1,-13.4
23650,0,0,785,-0.97,-0.067,0.035,-7.9,59.6,-26.5
23700,0,0,775,-0.803,0.093,-0.097,-51,54.3,-49.8
23750,0,0,770,-1.007,0.119,-0.261,-13.3,43.5,-21.6
23800,0,0,763,-0.963,-0.394,-0.228,-7,-31,-21.8
23850,0,0,768,-0.839,0.008,-0.357,-49.8,22.7,-1.4
23900,0,0,763,-1.18,-0.114,-0.215,2.9,-7.6,-27.2
23950,0,0,768,-0.938,-0.221,-0.235,0.5,-5.7,1.3
24000,0,0,765,-1.027,-0.058,-0.204,-1.4,-25.7,-16.3
24050,0,0,762,-0.872,-0.271,-0.181,-31,52.2,-22.8
24100,0,0,779,-1.177,-0.127,-0.141,17.7,-37.8,-38.7
24150,0,0,753,-0.797,-0.27,-0.339,-5.6,-9,-35.1
24200,0,0,749,-1.334,-0.23,-0.012,19.7,25.5,-35
24250,0,0,747,-0.722,-0.176,-0.161,4.6,-88.7,-52.6
24300,0,0,749,-1.102,-0.385,-0.188,-7.8,31,-35.1
24350,0,0,750,-1.092,-0.127,-0.007,-5,-38.3,-44.9
24400,0,0,749,-0.904,-0.344,-0.068,-9.5,-34.5,-54.5
24450,0,0,741,-0.807,-0.659,-0.307,-15.4,6.6,-47.8
24500,0,0,749,-1.094,-0.341,-0.164,7.5,-58.5,-57.7
24550,0,0,744,-0.755,-0.519,-0.085,4.4,-21.6,-65.2
24600,0,0,733,-0.847,-0.627,-0.115,2.9,-0.8,-56.8
24650,0,0,735,-0.896,-0.387,-0.041,15.6,-29,-68.3
24700,0,0,737,-0.755,-0.662,-0.062,-9.4,-29,-62.1
24750,0,0,737,-0.741,-0.659,-0.037,0.6,-3.8,-56.7
24800,0,0,735,-0.823,-0.664,0.01,-13.4,-50.9,-63.1
24850,0,0,724,-0.679,-0.651,-0.018,-17.7,-21.4,-65.9
24900,0,0,727,-0.557,-0.949,0.018,-10.1,-12.5,-48.4
24950,0,0,724,-0.575,-0.673,-0.006,-18.3,-94.6,-61
25000,0,0,723,-0.525,-0.858,-0.039,4.7,-0.3,-44.2
25050,0,0,718,-0.38,-0.967,-0.049,-13.5,-42.8,-44
25100,0,0,709,-0.531,-0.768,0.11,-21.1,-64,-36.8
25150,0,0,714,-0.241,-0.924,0.029,1.2,-22.6,-25.6
25200,0,0,707,-0.395,-0.892,0.035,-9.2,-22.4,-16.7
25250,0,0,707,-0.239,-0.966,0.068,2.3,-30.2,-8.3
25300,0,0,710,-0.716,-0.926,0.039,17.4,49.2,-19.4
25350,0,0,701,-0.274,-1.043,0.129,-2.4,-61.4,-24.6
25400,0,0,702,-0.777,-0.729,0.034,25.8,-4.6,-51.5
25450,0,0,702,-0.104,-1.142,0.014,25.9,30.6,-33.7
25500,0,0,696,-0.219,-0.874,0.067,-28.8,-48.7,-39.5
25550,0,0,690,-0.18,-0.722,0.428,13.7,14,-16.7
25600,0,0,690,-0.134,-1.018,-0.009,19.1,-46.2,-12.2
25650,0,0,693,0.011,-0.952,0.153,0.8,-108.4,-14.1
25700,0,0,694,-0.435,-0.984,0.076,23.3,52.6,-2.1
25750,0,0,692,-0.233,-1.007,0.099,34.7,-28.5,-21.6
25800,0,0,686,-0.46,-1.053,-0.02,0.4,73.6,-15.9
25850,0,0,684,-0.148,-0.925,0.277,-12.7,-60.5,-18.4
25900,0,0,701,-0.089,-0.98,0.15,-3.6,7.5,-14.6
25950,0,0,691,-0.156,-0.961,0.185,-26.2,1.1,-13.8
26000,0,0,690,-0.125,-0.85,0.276,-10.1,-8.3,-16.1
26050,0,0,689,-0.06,-1,0.155,14.1,43.8,9.7
26100,0,0,695,-0.184,-1.057,0.076,-34.3,-49.2,-6.9
26150,0,0,687,-0.046,-0.935,0.167,-2.8,32.1,0.1
26200,0,0,684,-0.179,-1.076,0.019,26.3,11.1,2.7
26250,0,0,685,-0.245,-1.048,-0.01,-32.1,-29.3,-5.2
26300,0,0,685,-0.092,-0.904,0.217,-15.8,-16.2,1.3
26350,0,0,692,0.018,-1.003,0.123,9.7,18.6,6.4
26400,0,0,685,-0.382,-1.039,0.042,5,16.5,-6.4
26450,0,0,682,-0.119,-0.991,0.032,-21.5,3.3,1.6
26500,0,0,687,-0.065,-0.953,0.159,-10.5,-14.4,-4.1
26550,0,0,692,-0.275,-0.94,0.078,-3.2,-19.3,-19.9
26600,0,0,688,-0.127,-0.984,0.115,-0.4,34.8,-18.3
26650,0,0,768,0.016,-1.135,-0.018,-19.2,-70.2,-33.7
26700,0,0,685,-0.272,-1.037,0.128,-1.3,68.4,-37
26750,0,0,690,0.003,-1.035,0.072,14.4,-4.1,-32.9
26800,0,0,679,0.076,-0.976,0.016,-13.4,-22.8,-28.8
26850,0,0,686,-0.02,-0.869,0.186,2,2.8,-18.3
26900,0,0,681,0.167,-1.054,-0.02,-2,-19,-0.1
26950,0,0,677,-0.124,-1.01,0.092,-24.4,-49.9,-16.3
27000,0,0,686,0.058,-1.055,0.03,13.4,66,-8.3
27050,0,0,685,0.135,-1.01,-0.07,-30.4,-57.3,-10.6
27100,0,0,677,-0.089,-0.887,0.139,10.9,24.7,-3.2
27150,0,0,673,0.278,-1.017,-0.043,-16.3,1.6,2.6
27200,0,0,671,-0.093,-0.941,0.163,-15.3,-4.2,-0.8
27250,0,0,671,0.145,-1.049,-0.092,-0.2,7.1,5
27300,0,0,676,0.018,-0.964,0.093,-10.4,-4.3,7.2
27350,0,0,667,0.104,-0.994,0.048,-5.9,5,9.5
27400,0,0,684,-0.025,-1.055,-0.066,-9.8,-6.6,14.1
27450,0,0,679,-0.073,-0.978,0.074,2.2,24.5,5.3
27500,0,0,671,0.026,-1.044,-0.1,12,31.9,6.4
27550,0,0,675,-0.065,-0.989,0.019,-25.7,-38.4,5.5
27600,0,0,680,0.101,-0.976,0.034,16.5,19.2,6.4
27650,0,0,678,-0.026,-1.031,-0.079,0.7,-17.1,7.3
27700,0,0,677,-0.112,-0.978,-0.031,-1.8,-10.4,8.3
27750,0,0,673,0.067,-1,-0.016,7.6,19.7,12.2
27800,0,0,669,-0.124,-0.997,-0.02,-2.7,-8,1
27850,0,0,677,-0.125,-0.995,0.045,19.9,36,7.1
27900,0,0,665,0.078,-1.043,-0.044,3.5,-26,1.5
27950,0,0,676,-0.153,-0.966,0.083,4,-12.7,-0.3
28000,0,0,672,-0.096,-0.988,0.031,14.1,15.5,4.5
28050,0,0,674,0.061,-1.014,0.042,1.3,-1.8,4.9
28100,0,0,679,-0.101,-1.008,0.057,12.2,-18,1.1
28150,0,0,671,-0.081,-1.048,-0.031,2.1,9.2,3.8
28200,0,0,678,-0.026,-0.971,0.109,7.2,-1.9,1.7
28250,0,0,672,-0.08,-0.964,0.109,14.1,11.7,2.7
28300,0,0,670,-0.084,-0.999,0.049,9,2.8,-1.7
28350,0,0,704,-0.061,-1.002,0.18,0.8,5.7,-1.3
28400,0,0,673,-0.123,-1.027,0.061,16.6,-0.6,-4.3
28450,0,0,674,-0.073,-1.016,0.095,7.1,9,-5.7
28500,0,0,676,-0.01,-0.989,0.102,3.7,-1.2,-3.4
28550,0,0,672,-0.075,-0.99,0.116,-10.4,-10.2,1.6
28600,0,0,672,-0.007,-0.967,0.208,7.7,3,-0.5
28650,0,0,678,-0.077,-1.043,0.058,9.6,-7.6,-5.9
28700,0,0,681,-0.094,-1.01,0.069,-4.2,-28.6,-8.7
28750,0,0,687,0,-0.994,0.108,-0.6,9.7,0.3
28800,0,0,675,-0.122,-0.976,0.106,-8.5,-26.6,-3.6
28850,0,0,671,0.021,-0.995,0.106,3.1,8.5,-5.9
28900,0,0,674,-0.026,-0.99,0.117,0.2,-22,-7.6
28950,0,0,669,-0.011,-0.977,0.08,-4.6,-0.1,-5.3
29000,0,0,679,-0.006,-0.961,0.164,-3.9,15.8,-0.5
29050,0,0,671,0.008,-1.05,0.056,-8.1,-26.7,-6.7
29100,0,0,669,-0.075,-1.007,0.092,-2.7,15.9,-2.9
29150,0,0,665,0.097,-1,0.053,0.3,0.9,3.4
29200,0,0,677,-0.065,-0.978,0.102,-2,-4.2,1.3
29250,0,0,676,0.056,-0.982,0.102,0.3,21.1,11.8
29300,0,0,673,0.088,-0.996,0.043,-6.7,-14.7,18.5
29350,0,0,673,-0.167,-0.884,0.027,-5.3,90.5,39.8
29400,0,0,679,0.37,-1.094,0.039,-8.9,-36.8,55.9
29450,0,0,680,-0.365,-0.844,-0.101,26,106.5,69.1
29500,0,0,685,-0.16,-0.981,-0.02,18.3,195.7,72.2
29550,0,0,693,-0.192,-1.218,0.079,-0.4,-11.7,78.4
29600,0,0,695,-0.888,-0.661,0.361,35.3,-14.6,47.5
29650,0,0,698,-0.392,-0.98,-0.091,36,120.6,50.8
29700,0,0,711,-0.212,-1.017,-0.034,-30,8.1,51.3
29750,0,0,710,-0.732,-0.622,0.178,40.2,3.4,56.6
29800,0,0,721,-0.255,-0.917,-0.062,12.3,75.7,75.1
29850,0,0,737,-0.396,-0.888,-0.117,14.4,66.7,90.9
29900,0,0,762,-0.595,-0.643,0.147,0.1,-44.9,76.2
29950,0,0,768,-0.792,-0.835,-0.131,20.3,17.8,81.6
30000,0,0,778,-0.678,-0.69,-0.019,20,29,73.3
30050,0,0,804,-0.942,-0.474,0.024,23.9,39.8,62.9
30100,0,0,767,-0.928,-0.593,-0.027,28.4,45.1,57.3
30150,0,0,764,-0.769,-0.567,-0.048,9.4,33.2,53.1
30200,0,0,775,-0.986,-0.571,0.021,22.3,76.7,42.2
30250,0,0,790,-0.846,-0.479,-0.064,-0.3,63.1,33.2
30300,0,0,787,-0.964,-0.358,-0.128,-15.5,-2.4,33.8
30350,0,0,795,-0.934,-0.512,-0.117,-13.4,0.6,48.4
30400,0,0,794,-0.713,-0.394,-0.254,-45.6,-31.5,60.8
30450,0,0,807,-0.767,-0.344,-0.289,9.7,65.3,61.7
77800,0,0,697,-0.587,-0.836,0.121,-5.3,6.7,0.9
77850,0,0,695,-0.556,-0.813,0.118,0.8,-9.7,0.1
77900,0,0,697,-0.509,-0.815,0.114,-1,2,-2
77950,0,0,696,-0.599,-0.838,0.1,0.9,-14.5,1
78000,0,0,692,-0.536,-0.83,0.114,1.8,1,0.9
78050,0,0,695,-0.575,-0.832,0.117,2.5,0.1,0.3
78100,0,0,693,-0.558,-0.82,0.131,3,-1.6,-0.7
78150,0,0,692,-0.559,-0.817,0.139,1.8,2.3,0.8
78200,0,0,696,-0.573,-0.825,0.133,0.5,-0.6,-0.6
78250,0,0,694,-0.56,-0.827,0.135,2.3,-5.6,-0.3
78300,0,0,700,-0.549,-0.816,0.134,-1.3,3,-0.3
78350,0,0,699,-0.58,-0.834,0.122,0.6,-0.2,-0.7
78400,0,0,696,-0.553,-0.824,0.129,1,-2.9,-0.4
78450,0,0,698,-0.564,-0.835,0.127,0.4,2.1,0.1
78500,0,0,698,-0.554,-0.825,0.109,3.3,-5.6,-1.1
78550,0,0,693,-0.555,-0.819,0.146,2,4.7,0.3
78600,0,0,696,-0.578,-0.826,0.136,2.3,-0.6,-0.6
78650,0,0,774,-0.561,-0.815,0.139,2.5,-7.6,-1.3
78700,0,0,686,-0.554,-0.819,0.146,-0.8,4.6,-0.4
78750,0,0,697,-0.576,-0.842,0.129,0,-6.6,-2.2
78800,0,0,695,-0.561,-0.82,0.122,-0.1,-2,-2
