t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
2049265,3743.9,3.017,938,-0.124,-1.068,0.041,-0.1,-14.3,3.4
2049315,3744.1,3.017,937,-0.081,-0.939,-0.002,-1,-20.5,8.5
2049365,3744.2,3.017,937,-0.093,-1.033,0.002,-0.5,-21.6,2.3
2049415,3746.5,3.019,930,-0.104,-1.047,0.008,6,-29.7,-4.5
2049465,3747.1,3.02,929,-0.09,-0.986,0.019,21.1,-53.1,-8.6
2049515,3748.5,3.021,924,-0.061,-1.033,0.006,19,-51.2,-15.3
2049565,3747.1,3.02,929,-0.063,-0.976,0.021,24.6,-40.8,-10.8
2049615,3749.4,3.022,922,-0.007,-1.065,0.14,17.2,-9.8,-15.2
2049665,3748.5,3.021,924,-0.066,-0.881,0.099,5.8,-14.7,-10.1
2049715,3749,3.021,923,-0.073,-1.066,0.144,23,-7.3,-20.2
2049765,3749.3,3.021,922,-0.084,-1.136,0.041,0.8,6.1,-6.6
2049815,3750.2,3.022,919,-0.003,-1.013,0.129,0.2,6.5,-7.8
2049865,3748.6,3.021,924,-0.051,-1.007,0.142,5.5,11.6,-0.7
2049915,3751.9,3.023,915,-0.017,-1.063,0.094,5.6,-3.9,-6.2
2049965,3750.4,3.022,919,0.008,-0.978,0.162,3.9,-24.2,-9.9
2050015,3751.4,3.023,916,0.02,-0.973,0.165,5.5,-33.7,-4.3
2050065,3750.2,3.022,919,0.041,-1.002,0.136,13.8,-43,-7.8
2050115,3752.1,3.024,914,0.03,-0.971,0.15,17.3,-39.1,-2.5
2050165,3752.1,3.024,914,0.039,-0.994,0.188,-3.8,5.8,-2
2050215,3751.1,3.023,917,0.01,-1.017,0.154,2.6,-13.7,-4.6
2050265,3753.3,3.025,910,0.008,-1.014,0.13,3.2,-12.6,-4.4
2050315,3752.9,3.024,911,0.025,-1.01,0.148,1.9,-15.6,-6.7
2050365,3754.9,3.026,906,0.036,-1.014,0.135,2.2,-11.4,-7.1
2050415,3752.6,3.024,913,0.033,-1.017,0.18,-0.3,-18.3,-5.6
2050465,3754.5,3.026,907,0.073,-1.012,0.001,1.3,-29.5,-4.6
2050515,3753,3.024,911,0.002,-1.003,0.134,-6.9,-28.4,3
2050565,3753.6,3.025,909,0.097,-1.008,0.152,-13.4,-31.1,-5.3
2050615,3754.2,3.025,908,0.068,-0.976,0.137,-12.4,-37.5,-4
2050665,3752.8,3.024,912,0.084,-0.958,0.13,-4.3,-59.4,-6.5
2050715,3751.5,3.023,916,0.105,-0.948,0.065,-5.5,-42.8,2
2050765,3752.4,3.024,913,0.116,-1.012,0.118,-14.6,-21.1,12.4
2050815,3751.7,3.023,915,0.09,-0.983,0.083,-10.5,-25.3,7.4
2050865,3752.8,3.024,912,0.129,-0.98,-0.012,-24.1,-1,13.9
2050915,3750.1,3.022,920,0.025,-1.057,0.081,-21.4,-4.8,8.5
2050965,3751.1,3.023,917,0.085,-1.025,0.005,-18.9,2.1,5.2
2051015,3749.6,3.022,921,0.039,-0.967,0.027,-10.4,1.2,11.4
2051065,3750.1,3.022,920,0.09,-0.97,-0.023,-4.3,9.8,4.5
2051115,3751.5,3.023,916,0.081,-0.965,-0.028,-10.6,31.6,10.4
2051165,3750.8,3.023,918,0.059,-0.972,-0.013,-14.6,50.6,13.5
2051215,3752.3,3.024,913,0.023,-0.998,-0.002,-6.9,46.3,14.5
2051265,3754.4,3.026,907,0.039,-0.929,-0.067,-14.7,52.1,19.8
2051315,3753.6,3.025,909,0.024,-1.024,0.014,-23.6,62,8.1
2051365,3752.9,3.024,912,-0.002,-0.999,-0.044,-13.7,33.2,18.8
2051415,3751.3,3.023,916,-0.036,-1.053,-0.028,-12.4,50.2,24.6
2051465,3753.4,3.025,910,-0.091,-0.985,-0.054,0.5,19.5,25.1
2051515,3753.1,3.024,911,-0.053,-1.024,-0.132,-17.6,61,35.1
2051565,3753.3,3.025,910,-0.08,-0.993,-0.151,-20.9,67.2,53.6
2051615,3754.3,3.025,907,-0.154,-0.979,-0.036,-19,50.2,39.3
2051665,3753.1,3.024,911,-0.141,-1.028,-0.069,-9.2,12.1,24.7
2051715,3750.8,3.023,918,-0.149,-1.008,-0.148,-12.3,9,19.3
2051765,3751.1,3.023,917,-0.194,-0.959,-0.242,-14.6,19.7,24.7
2051815,3750.9,3.023,917,-0.149,-1.007,-0.145,1,42.4,-11.1
2051865,3751.6,3.023,915,-0.042,-1.078,-0.177,39.6,0.6,-38.3
2051915,3752.4,3.024,913,0.032,-1.016,0.033,-14.4,26.5,-32.8
2051965,3752.7,3.024,912,-0.392,-1.04,-0.061,-5.7,28.4,-8
2052015,3755.3,3.026,905,-0.153,-0.96,-0.098,19.3,-33.7,-1
2052065,3754.9,3.026,906,-0.042,-1.028,-0.164,6.4,12.6,-1.4
2052115,3753,3.024,911,-0.146,-1.032,-0.215,9,6.7,-2.8
2052165,3752.2,3.024,914,-0.017,-1.028,-0.147,6.4,-0.6,-13.4
2052215,3752.1,3.024,914,-0.016,-0.961,-0.041,22,-11.4,-30.7
2052265,3750.9,3.023,917,0.114,-1.066,0.102,32.3,0,-39.9
2052315,3751.4,3.023,916,-0.072,-1.038,-0.021,57.2,-2,-52.8
2052365,3753.2,3.025,911,0.124,-0.972,-0.063,71.3,6.9,-73.3
2052415,3751.1,3.023,917,0.094,-1.058,0.057,57.1,-5.9,-62.9
2052465,3753.4,3.025,910,0.038,-0.957,-0.081,31.9,-17.4,-45.7
2052515,3753.9,3.025,909,0.075,-0.887,0.035,-10.7,-13.4,-17.1
2052565,3755.2,3.026,905,0.088,-1.051,0.031,-20.2,-39.2,-11.8
2052615,3754.2,3.025,908,0.158,-1.006,0.106,-12.5,10.9,6.7
2052665,3754.5,3.026,907,0.198,-0.999,0.073,-6,2,3.5
2052715,3755.7,3.027,903,0.152,-1.008,0.047,-2.5,5.7,2.5
2052765,3754.3,3.025,908,0.176,-0.979,0.048,0.2,-10.1,5.2
2052815,3755.3,3.026,905,0.266,-1.05,0.121,-5.2,54.8,20.2
2052865,3753.1,3.024,911,-0.11,-0.937,-0.085,-2.9,90.4,-13.5
2052915,3754.4,3.026,907,0.05,-0.957,-0.091,-0.3,-124.9,-4.1
2052965,3748.3,3.021,925,0.069,-1.023,0.122,-12.9,-135.7,4.3
2053015,3749.5,3.022,921,0.509,-0.981,0.132,-1.9,-58,2.9
2053065,3752.3,3.024,913,0.117,-1.011,0,25.8,103.5,3.6
2053115,3753.1,3.024,911,0.083,-0.998,-0.063,21.4,-44.2,-1.1
2053165,3749.9,3.022,920,0.212,-0.975,0.05,-4.3,5.7,2.9
2053215,3750.7,3.023,918,0.109,-0.994,0.019,-2.7,-6,-6.8
2053265,3751.9,3.023,915,0.217,-1.012,0.065,6.4,7.7,-3.9
2053315,3751.1,3.023,917,0.246,-0.971,0.024,-21.6,1.8,-5.8
