t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
582665,3720.4,2.998,1007,0.468,-0.863,0.196,10.9,-14.4,5
582715,3721.4,2.999,1004,0.417,-0.89,0.222,2,-2,10.7
582765,3720.9,2.999,1005,0.365,-0.88,0.244,4.1,-0.7,13.4
582815,3722.3,3,1001,0.413,-0.888,0.214,-3.7,13.8,14
582865,3723.4,3.001,998,0.415,-0.919,0.251,-11.8,21.3,6.6
582915,3724.8,3.002,994,0.406,-0.887,0.244,-12.3,16,3.8
582965,3724.6,3.002,994,0.373,-0.912,0.257,-15.4,10.9,3.4
583015,3724.8,3.002,994,0.355,-0.917,0.233,-21.1,20,5.8
583065,3723.8,3.001,997,0.33,-0.924,0.242,-18.6,13.9,12.7
583115,3722.8,3,1000,0.391,-0.882,0.225,-16.9,8.3,14.7
583165,3721.5,2.999,1004,0.289,-0.943,0.221,-20.2,3.7,12.9
583215,3722.6,3,1000,0.344,-0.936,0.204,-12.7,-4.7,7
583265,3719,2.997,1011,0.341,-0.947,0.18,-5.8,-8.4,11.7
583315,3720.5,2.998,1007,0.25,-0.943,0.185,-12.3,-4.3,11.4
583365,3721.1,2.999,1005,0.252,-0.931,0.185,-9.1,-9.9,9.5
583415,3719.3,2.997,1010,0.327,-0.958,0.165,-12,-2.5,20.8
583465,3720.4,2.998,1007,0.226,-0.921,0.139,-17.6,1,26.7
583515,3720.1,2.998,1008,0.218,-0.971,0.137,-23,8.9,21.9
583565,3718,2.996,1014,0.209,-1.006,0.086,-25.2,13.1,25.5
583615,3720.1,2.998,1008,0.183,-0.973,0.097,-33.2,5.9,25.1
583665,3719.5,2.997,1010,0.146,-1.007,0.086,-34,6.2,24.3
583715,3721.4,2.999,1004,0.193,-0.949,0.038,-34.2,-5.9,30.9
583765,3719.1,2.997,1011,0.015,-1.03,0.053,-33.5,-8.9,24.2
583815,3718.9,2.997,1011,0.17,-1.008,-0.016,-31.6,-6.2,21.5
583865,3719.1,2.997,1011,0.125,-1.004,-0.08,-17.1,-5.9,17.7
583915,3721,2.999,1005,0.013,-1.093,0.018,-10.1,-11,0.3
583965,3721.3,2.999,1004,0.235,-0.977,-0.101,-2,-30.9,12.7
584015,3722.3,3,1001,-0.144,-1.159,0.04,-4.6,-26.5,-5
584065,3723.4,3.001,998,0.21,-0.893,-0.098,-6.9,-28.6,1.3
584115,3722.5,3,1001,-0.039,-1.067,-0.08,-2.5,-58,-11.5
584165,3725.3,3.002,993,0.234,-1.03,0.04,-7.8,-130.3,-7.8
584215,3726.9,3.003,988,-0.016,-0.732,-0.022,-9.9,-31.8,15.5
584265,3726.8,3.003,988,-0.144,-1.192,-0.066,-12.1,11.2,2
584315,3731.4,3.007,974,-0.02,-0.792,-0.193,-0.6,-16.4,28.4
584365,3732.5,3.008,971,-0.128,-1.032,-0.163,6.9,1.3,26
584415,3731.7,3.007,974,0.007,-1.004,-0.127,-0.2,-10.9,16.6
584465,3734.2,3.009,966,-0.012,-0.998,-0.152,4.4,-9.7,13.3
584515,3736.2,3.011,960,-0.094,-0.991,-0.089,2.9,-11.8,3.4
584565,3737.7,3.012,956,-0.054,-1.007,-0.101,11.7,-15.8,-5
584615,3738.8,3.013,953,-0.04,-0.998,-0.088,15.3,-45.4,-14.1
584665,3741.3,3.015,945,0.015,-1.024,-0.057,23.9,-47.8,-35.7
584715,3741.2,3.015,946,-0.039,-0.937,-0.018,37,-29.8,-18.4
584765,3743.2,3.016,940,0.027,-0.878,-0.049,21.9,32.5,-27.7
584815,3745.8,3.019,932,-0.079,-1.033,-0.199,5.9,89.8,-14.9
584865,3745,3.018,935,0.017,-1.012,-0.004,-7.6,21.1,3.3
584915,3746.7,3.019,930,0.034,-1.022,-0.022,-0.4,32.8,-1.4
584965,3745.9,3.019,932,-0.041,-1.005,-0.05,-8.3,51.3,-2.4
585015,3746.4,3.019,931,-0.029,-1.046,-0.069,-4.6,21.7,-1
585065,3747.4,3.02,928,0.014,-1.022,-0.017,-3.8,7.8,-5.6
585115,3748.1,3.02,925,0.028,-0.998,0.027,-2.7,14.1,-2.4
585165,3748.8,3.021,924,0.051,-0.995,0.029,2.8,14.2,-5
585215,3748.8,3.021,923,0.024,-1.003,0,8.1,16.3,-6.3
585265,3747.4,3.02,928,0.05,-0.987,0.04,7.1,5.1,-6.5
585315,3747.4,3.02,928,0.039,-1.004,0.005,9.7,-6.1,-5
585365,3748.7,3.021,924,0.107,-1.005,0.067,10.1,-3.7,-5.3
585415,3749.5,3.022,921,0.07,-1.008,0.051,8.7,-1.9,-4.9
585465,3748.4,3.021,925,0.068,-1.01,0.049,9.9,-9,-3.2
585515,3748.8,3.021,923,0.075,-0.992,0.076,6.9,-5.1,-3.3
585565,3749.5,3.022,921,0.072,-0.997,0.081,6.6,-5.2,-2.1
585615,3749.6,3.022,921,0.058,-1.007,0.035,4.8,-4.4,0.6
585665,3749.9,3.022,920,0.054,-1,0.056,5.7,1.1,0.3
585715,3749.7,3.022,921,0.067,-1.001,0.062,1.1,-7,1.8
585765,3749.3,3.021,922,0.072,-1.007,0.075,2.2,2,-2
585815,3749.6,3.022,921,0.04,-1.012,0.044,3.5,7.8,-2.8
585865,3750.4,3.022,919,0.037,-1.005,0.068,2.8,-1.5,-3.8
585915,3750.5,3.022,919,0.098,-1,0.077,1.8,6.7,-3.6
585965,3750.9,3.023,917,0.057,-1.001,0.066,2.9,3.2,-0.8
586015,3751.8,3.023,915,0.1,-0.99,0.087,0.2,-0.2,-0.3
586065,3749.7,3.022,921,0.075,-0.998,0.076,2.1,-2,0.2
586115,3751.3,3.023,916,0.08,-1.001,0.07,0.7,-1.4,0.9
586165,3751.6,3.023,915,0.063,-1.001,0.083,0.7,3.5,0.3
586215,3750.9,3.023,917,0.066,-0.998,0.068,2.3,0.9,0.3
586265,3751.3,3.023,916,0.076,-1.004,0.088,2,3,0.8
586315,3751.9,3.023,915,0.079,-1.001,0.095,0.9,0,0.1
586365,3750.8,3.023,918,0.069,-1.003,0.086,0.8,-1.5,-0.3
586415,3750.8,3.023,918,0.06,-0.999,0.085,0.8,-1.3,0.3
586465,3750.5,3.022,919,0.074,-0.996,0.094,0.9,-3.2,0.3
586515,3752.1,3.024,914,0.078,-0.999,0.089,1,-4.3,1.1
586565,3751.4,3.023,916,0.076,-0.992,0.088,0.7,-4.8,0.6
586615,3749.3,3.021,922,0.052,-0.995,0.081,1.5,-3.1,2.2
586665,3751.3,3.023,916,0.065,-1.005,0.097,1.3,-4.3,3.4
586715,3751.2,3.023,917,0.078,-0.995,0.094,0.3,-6.4,1.4
586765,3751.1,3.023,917,0.049,-1.003,0.081,2.5,-6,1.3
586815,3750.5,3.022,919,0.077,-0.994,0.088,-0.6,-0.4,3.2
586865,3750.3,3.022,919,0.03,-1,0.091,-1.3,-0.6,3.3
586915,3751.6,3.023,915,0.064,-1.005,0.096,-0.6,-0.3,2.4
586965,3750.8,3.023,918,0.07,-1.008,0.093,-0.6,-1.6,1.3
587015,3751.1,3.023,917,0.028,-1.003,0.091,-1,-2.8,1
587065,3750.9,3.023,917,0.065,-1.003,0.093,0.1,-3.3,0.2
587115,3752.4,3.024,913,0.046,-1.006,0.08,-0.6,-3.3,0.2
587165,3752.4,3.024,913,0.037,-1.01,0.084,0.3,-3.6,0
587215,3751.9,3.024,914,0.038,-1.003,0.09,-0.1,-3.9,-0.3
587265,3751.9,3.024,914,0.05,-0.999,0.097,0.3,-3.7,0.5
587315,3752.3,3.024,913,0.056,-1.001,0.084,-0.8,-5,0.3
587365,3752.4,3.024,913,0.044,-1.003,0.069,0.6,-3.4,0.3
587415,3753.4,3.025,910,0.045,-1.001,0.081,-0.4,-1.3,0.7
587465,3751.2,3.023,917,0.045,-1,0.076,0.1,-0.7,0.1
587515,3753.5,3.025,910,0.023,-0.998,0.073,0.8,-1.5,-0.6
587565,3752.3,3.024,913,0.069,-1.004,0.061,2,6.4,-1.6
587615,3752.1,3.024,914,0.036,-0.994,0.089,2,8.4,0.1
587665,3753.3,3.025,911,0.059,-1,0.094,2,5.9,0.3
587715,3753,3.024,911,0.037,-1.011,0.104,1.3,2.1,1.3
587765,3753.4,3.025,910,0.053,-1.009,0.106,0.2,0.5,1.3
587815,3752.1,3.024,914,0.043,-1.011,0.09,-1.6,-2.7,0.7
587865,3752.8,3.024,912,0.033,-1.007,0.079,-2.2,-2.9,0.1
587915,3753.8,3.025,909,0.041,-0.997,0.077,-2.2,-1.5,-0.2
587965,3753,3.024,911,0.026,-0.988,0.085,-1.6,-1.8,1.3
588015,3752.5,3.024,913,0.031,-1.001,0.093,-1.3,-0.6,2.1
588065,3752.2,3.024,914,0.053,-1.002,0.082,-1.8,-1.8,0.5
588115,3752.1,3.024,914,0.029,-0.999,0.071,-1.1,-0.6,0.5
588165,3752.9,3.024,911,0.032,-0.998,0.073,-0.8,3,1.3
588215,3751.9,3.023,915,0.024,-1.006,0.081,-2.2,0.1,1.1
588265,3753,3.024,911,0.035,-1.011,0.076,0.1,-4,-0.1
588315,3752.4,3.024,913,0.031,-1.014,0.08,-1.8,-5,-0.9
588365,3751.5,3.023,916,0.027,-1.019,0.093,-0.8,-8.3,-2
588415,3753.8,3.025,909,0.047,-1,0.073,-0.8,-8.6,-2.6
588465,3755.3,3.026,905,0.042,-0.991,0.052,-1.5,-7.2,-2
588515,3753.4,3.025,910,0.046,-0.99,0.051,0.4,-1,-1
588565,3752.5,3.024,913,0.05,-0.993,0.083,0.8,-0.3,1.7
588615,3753.3,3.025,911,0.047,-1.007,0.086,2.9,-1,0.6
588665,3754.7,3.026,906,0.027,-1.018,0.078,2,0.1,-0.3
588715,3752.8,3.024,912,0.049,-1.008,0.078,1.6,2.9,-0.8
588765,3752.6,3.024,913,0.034,-0.997,0.08,2,-1.8,0.2
588815,3753.6,3.025,910,0.039,-1.002,0.098,-0.1,-3,1.1
588865,3753.8,3.025,909,0.031,-1.005,0.082,-0.3,-6.3,0.8
588915,3752.3,3.024,913,0.035,-0.996,0.072,1.3,-4.4,1.8
588965,3754.3,3.025,907,0.034,-1.001,0.094,2,-5.5,1.3
589015,3752.8,3.024,912,0.027,-1.014,0.087,-2.1,1.3,2.7
589065,3753.3,3.025,911,0.056,-1.001,0.077,0.1,-3.1,0
589115,3753,3.024,911,0.038,-0.999,0.09,0.8,3.8,-0.4
589165,3752.9,3.024,911,0.043,-1.003,0.084,1.3,-2.1,0.8
589215,3752.6,3.024,912,0.045,-1.007,0.069,1.7,-6.7,1.5
589265,3753.9,3.025,909,0.007,-0.995,0.102,-3.3,2.4,1.6
589315,3755.2,3.026,905,0.023,-0.997,0.101,3,-5,2.2
589365,3752.7,3.024,912,0.027,-1.004,0.09,-0.1,-4,3.1
589415,3753.7,3.025,909,0.023,-1,0.085,-0.8,-0.8,3.4
589465,3752.7,3.024,912,0.032,-1,0.082,0.5,-6.2,2.2
589515,3754.5,3.026,907,0.005,-1.02,0.08,-4,5.1,3.5
589565,3753.6,3.025,909,0.029,-1.023,0.098,0.4,4.1,0.3
589615,3753.8,3.025,909,0.017,-0.998,0.076,-2.5,2.7,-1.3
589665,3753.4,3.025,910,0.006,-1.004,0.079,-1,-0.1,-1.5
589715,3755.4,3.026,904,0.005,-1.002,0.09,1.1,-5.3,-1.5
589765,3753.6,3.025,910,0.022,-0.991,0.084,-0.5,3.5,0.8
589815,3754.2,3.025,908,0.023,-1.003,0.078,1.8,-2,-0.1
589865,3753.6,3.025,909,0.022,-1.005,0.082,2,-2.9,0.6
589915,3753.6,3.025,910,0.009,-1.005,0.087,2.6,-5.7,2.7
589965,3755.1,3.026,905,0.018,-1.008,0.088,3.1,-6.6,2.2
590015,3753.7,3.025,909,0.006,-0.998,0.083,2,-6.6,2.5
590065,3752.6,3.024,912,0.02,-1.007,0.088,1.2,-2.2,1.4
590115,3754.6,3.026,907,-0.007,-1.006,0.094,1.6,-4.1,0.6
590165,3754.8,3.026,906,0.011,-1.004,0.084,0,-0.8,1.8
590215,3753.7,3.025,909,0.013,-1.003,0.087,0.3,-4.8,1.2
590265,3753.3,3.025,910,0.003,-0.997,0.077,-0.8,-2.1,0.9
590315,3751.9,3.024,914,0.008,-1.003,0.086,-1.6,0.9,1
590365,3755.2,3.026,905,-0.007,-1.019,0.089,-1.5,-1.5,-0.3
590415,3754.1,3.025,908,0.007,-0.997,0.08,-0.6,-2.7,-1.2
590465,3753.2,3.025,911,0.001,-0.997,0.087,-0.9,1.4,-1
590515,3755.1,3.026,905,-0.003,-1.001,0.09,-0.8,-1.4,-0.6
590565,3753.8,3.025,909,0.009,-1.003,0.077,-0.1,-0.8,-1.5
590615,3754.4,3.026,907,0.005,-0.996,0.085,0.8,1.6,-2.1
590665,3754.5,3.026,907,0.007,-0.997,0.082,1.5,0.6,-2.5
590715,3753.5,3.025,910,0.003,-1.005,0.09,0.2,1.5,-1
590765,3754.3,3.025,907,0.019,-0.998,0.084,0.3,1.1,-1.5
590815,3754.9,3.026,906,0.006,-1.004,0.087,1.3,2.6,-0.4
590865,3753.8,3.025,909,0.014,-1.001,0.089,1.8,-0.2,-0.8
590915,3755.7,3.027,903,0.004,-1.004,0.096,0.3,1.5,0.5
590965,3753.2,3.025,911,0.022,-0.998,0.092,-0.2,0.8,-0.1
591015,3754.1,3.025,908,0.018,-1,0.082,0.8,0.1,-0.8
591065,3755.1,3.026,905,-0.004,-1.002,0.083,1.3,1.6,0.3
591115,3755.8,3.027,903,0.017,-1.004,0.091,1.7,0.7,0.1
591165,3756.1,3.027,902,-0.002,-1.004,0.099,2.6,1.1,0.8
