t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
837115,3755.2,3.026,905,0.069,-0.997,-0.024,3.4,0.5,1.5
837165,3755.8,3.027,903,0.109,-0.982,-0.008,5.2,-4.3,-1.5
837215,3755.9,3.027,903,0.082,-1.01,0.011,10.4,-24.1,-2.9
837265,3754.9,3.026,906,0.094,-1.01,0.02,8.9,-26.3,-3.2
837315,3754.5,3.026,907,0.1,-1.001,0.019,8.4,-19.3,-4.8
837365,3755.7,3.027,903,0.115,-0.991,0.003,8.7,-44.2,-3.8
837415,3755.2,3.026,905,0.092,-1.008,0.019,8.2,-54,-3.4
837465,3755.8,3.027,903,0.088,-0.969,0.031,4.5,-70.8,-3.2
837515,3756.3,3.027,902,0.088,-1.037,0.03,10.8,-63.7,-6.2
837565,3752.9,3.024,912,0.121,-1.009,0.029,7.3,-78.3,-4.9
837615,3755.9,3.027,903,0.105,-1.021,0.034,3.8,-72.1,-1.6
837665,3754.1,3.025,908,0.118,-0.984,0.007,2.9,-73.9,-0.6
837715,3756.1,3.027,902,0.096,-1.004,-0.061,4.6,-104.4,-2.9
837765,3752.1,3.024,914,0.125,-1.036,-0.001,6.9,-101.3,3.7
837815,3751.1,3.023,917,0.146,-1.006,-0.122,6.5,-90.7,7.3
837865,3748.5,3.021,924,0.076,-1.019,0.016,5.4,-95.2,15.2
837915,3747.1,3.02,928,0.054,-0.963,0.011,14.4,-52.5,20.6
837965,3748.9,3.021,923,0.074,-0.969,0.025,-0.6,6.9,16.4
838015,3750.7,3.023,918,0.063,-0.958,0.01,-2.8,60.1,16.3
838065,3751.5,3.023,916,0.12,-0.99,0.045,-6.2,143.4,3.8
838115,3752.2,3.024,914,-0.488,-1.455,-0.419,5.7,97,4.8
838165,3752.2,3.024,914,0.029,-0.973,-0.075,-18.2,54,15.3
838215,3749.9,3.022,920,0.063,-1.023,-0.032,-22.2,52.5,12.1
838265,3751.6,3.023,915,0.046,-1.011,-0.066,-23.4,65.8,3.3
838315,3748.3,3.021,925,0.027,-1.003,-0.061,-30.3,51.7,-4.6
838365,3746.9,3.02,929,0.107,-1,-0.053,-20.4,36.6,-13.4
838415,3744.8,3.018,935,0.125,-1.034,-0.114,-17.9,65.1,-16.7
838465,3741.6,3.015,945,0.036,-1.009,-0.071,-8.3,32,-17.5
838515,3739.4,3.013,951,0.16,-0.983,-0.077,-9.6,29.4,-19.3
838565,3737.3,3.012,957,0.151,-0.994,-0.105,-6.5,26.1,-13.6
838615,3737.8,3.012,956,0.139,-0.995,-0.094,-2.3,31.7,-9
838665,3733.8,3.009,967,0.134,-1.001,-0.053,2.1,26.2,-12.9
838715,3732.1,3.008,972,0.185,-0.966,-0.102,3,20.3,-10.3
838765,3733.8,3.009,967,0.188,-0.952,-0.091,8.1,18.8,-9.3
838815,3733.5,3.009,968,0.169,-1.066,-0.022,11.9,5.5,-11.8
838865,3733.3,3.009,969,0.325,-0.943,-0.08,23.2,20,-17.9
838915,3733.3,3.009,969,0.186,-1.041,-0.102,11.1,31.7,-20.9
838965,3734.1,3.009,967,0.163,-0.987,-0.038,14.1,-2.4,-22.3
839015,3735.4,3.01,963,0.33,-0.956,-0.022,18.8,-7.1,-25.8
839065,3734.6,3.01,965,0.195,-0.994,-0.034,14.9,12.8,-31.6
839115,3736.7,3.011,959,0.266,-0.958,0.005,20.8,-35.6,-25.8
839165,3735.3,3.01,963,0.26,-0.911,-0.004,23.9,-9.9,-16.5
839215,3733.9,3.009,967,0.259,-0.942,-0.057,18.6,-2.2,-15.9
839265,3731.1,3.007,975,0.328,-0.89,-0.002,19.1,-30.7,-15.8
839315,3731.6,3.007,974,0.341,-0.975,0.028,17.1,-31.4,-17.6
839365,3727.8,3.004,985,0.438,-0.936,0.105,22.3,-30.8,-26.4
839415,3725.7,3.002,991,0.435,-0.923,0.079,30.1,-30.7,-26.5
839465,3722.9,3,1000,0.405,-0.923,0.074,31.2,-5.5,-35.3
839515,3715.8,2.994,1021,0.449,-0.913,0.091,35.6,-12.6,-37.4
839565,3713,2.992,1029,0.472,-0.915,0.115,34.1,-14.4,-47.8
839615,3708,2.988,1044,0.528,-0.846,0.105,28.3,9.4,-48.1
839665,3706.2,2.987,1049,0.543,-0.877,0.163,20.9,-2.7,-46.8
839715,3705.3,2.986,1052,0.526,-0.84,0.16,18,-16.2,-38.9
839765,3704.4,2.985,1054,0.519,-0.74,0.161,16,0.8,-26.7
839815,3701.8,2.983,1062,0.508,-0.785,0.181,10.8,6.9,1.3
839865,3701.6,2.983,1063,0.532,-0.786,0.163,4.4,-9.2,23.6
839915,3703.1,2.984,1058,0.462,-0.793,0.099,-14,18.7,50.4
839965,3706.3,2.987,1049,0.447,-0.909,0.178,-15.1,10.2,84.7
840015,3709.8,2.99,1038,0.359,-0.896,0.099,-28.1,6.7,94.6
840065,3713.9,2.993,1026,0.478,-0.874,0.138,-38.8,8.5,88.6
840115,3715.7,2.994,1021,0.303,-1.006,0.189,-47.2,26.5,71.3
840165,3719.4,2.997,1010,0.431,-0.895,0.098,-37.5,55.8,64.6
840215,3722.4,3,1001,0.161,-1.055,0.128,-43.7,54.7,53.9
840265,3723.3,3,998,0.243,-0.976,0.105,-28.1,37.9,45.2
840315,3724.8,3.002,994,0.141,-1.017,0.098,-20.9,20.2,34.9
840365,3725.6,3.002,991,0.183,-0.966,0.064,-11.4,10.6,39
840415,3725.5,3.002,992,0.059,-0.988,0.026,-7.6,21.6,40.8
840465,3723.9,3.001,997,0.071,-1.004,-0.019,-16.4,42.3,25.6
840515,3722.4,3,1001,0.003,-1.02,0.028,-15.3,35.8,17.1
840565,3724.6,3.001,995,0.071,-0.958,-0.004,-4.7,32.2,14
840615,3723,3,999,-0.092,-1.058,0.003,-13.4,21.4,2.7
840665,3725.3,3.002,992,0.012,-0.965,-0.012,-1.7,11.2,-4.3
840715,3724.9,3.002,993,0,-1.045,0.069,6,5.5,0.7
840765,3729.2,3.005,981,0.052,-0.956,-0.009,1.7,3.7,4.4
840815,3730.6,3.006,977,-0.052,-1.055,-0.012,-4.1,12.5,1.6
840865,3731.4,3.007,975,-0.006,-1.05,0.02,0.6,-4.1,-2.7
840915,3735.7,3.01,962,-0.039,-0.979,-0.008,5.9,-17.9,7.2
840965,3738.3,3.013,954,-0.057,-0.983,-0.049,7.6,-9.9,3.1
841015,3737.9,3.012,955,-0.053,-1.019,-0.016,3.8,-4.8,4.5
841065,3740.6,3.014,948,-0.068,-0.994,0.012,8.1,-17.4,-0.3
841115,3742.3,3.016,943,-0.015,-1.027,-0.003,5.2,-10,-2.8
841165,3743,3.016,940,-0.071,-1.031,0.018,8.1,-15,-6
841215,3743.2,3.016,940,-0.01,-1.008,0.026,6.5,-5.9,-1.8
841265,3744.3,3.017,937,-0.008,-1.044,0.037,14.1,-18.3,-7.6
841315,3746.1,3.019,931,-0.011,-0.97,-0.002,5.9,-1,-0.2
841365,3746.5,3.019,930,0,-1.008,0.013,-2.7,26.7,4.9
841415,3748,3.02,926,0.004,-1.007,0.032,-2.8,19.5,3.3
841465,3748.9,3.021,923,-0.028,-0.97,0.081,1.3,4.1,2.1
841515,3749.3,3.021,922,-0.044,-0.993,0.026,1.3,-0.4,-0.6
841565,3748.9,3.021,923,-0.038,-0.987,0.04,-4,11.3,7.3
841615,3749.4,3.022,922,-0.04,-1.008,0.02,-4.7,14.2,4.7
841665,3749.3,3.021,922,-0.025,-1.017,0.045,-1.1,-0.5,0.7
841715,3751.4,3.023,916,-0.007,-1.001,0.033,1,-7.8,-6.1
841765,3748.9,3.021,923,-0.031,-1.003,0.045,1.8,-5,-3.7
841815,3751.3,3.023,916,-0.009,-1.009,0.047,4.2,-9.2,-5.7
841865,3753.3,3.025,911,-0.007,-1.014,0.057,4.7,-6.4,-2.3
841915,3751.3,3.023,916,-0.022,-0.972,-0.004,-4.2,16.7,12.7
841965,3751.4,3.023,916,-0.029,-1.067,0.071,-0.3,12.5,0.3
842015,3750.1,3.022,920,-0.011,-1.007,-0.002,-1.7,-1.7,-8.8
842065,3751.9,3.023,915,-0.04,-1.025,0.043,-1.8,0.5,-9.2
842115,3750.7,3.023,918,0.016,-0.966,0.029,-3.3,-4.6,-17.6
842165,3748.8,3.021,924,-0.006,-0.993,-0.052,-17.9,-60.7,-40.7
842215,3750.4,3.022,919,0.083,-1.022,0.076,-15.4,-51.5,-32.5
842265,3749.5,3.022,921,0.188,-1.078,0.065,-16.1,-30.3,-25.4
842315,3746,3.019,932,0.066,-1.039,-0.041,-20.8,-25.7,-36.7
842365,3745.9,3.019,932,0.181,-0.956,-0.023,-5.9,-16.3,-16.3
842415,3743.9,3.017,938,0.106,-1.027,0.043,-13.6,10.6,-31.9
842465,3741.4,3.015,945,0.229,-0.954,-0.022,2.9,-2.5,-26.5
842515,3739.6,3.014,950,0.176,-1.008,-0.016,1.5,19.1,-32.5
842565,3738.4,3.013,954,0.275,-0.948,0.023,3.9,-16.9,-28.7
842615,3735.4,3.01,963,0.222,-0.98,-0.027,7.3,10.1,-20.8
842665,3732.8,3.008,970,0.308,-0.928,-0.017,11.8,15.8,-21.4
842715,3730.5,3.006,977,0.227,-1.02,-0.036,17.2,-1.7,-7.6
842765,3734.4,3.009,966,0.26,-0.98,0.025,1.5,14.2,-20.2
842815,3731.9,3.007,973,0.324,-0.89,-0.049,15.5,-7,-1.3
842865,3734.3,3.009,966,0.245,-1.047,0.029,-6.7,16.9,-4.3
842915,3731.1,3.007,975,0.343,-0.843,-0.026,6.9,-11.8,-4.1
842965,3732.7,3.008,971,0.216,-1.072,-0.026,-6.6,3.7,-4.6
843015,3733.1,3.008,969,0.318,-0.926,-0.006,-1.5,10.6,-10.1
843065,3732.3,3.008,972,0.294,-0.956,0.006,4.3,-19,-5.7
843115,3731.1,3.007,975,0.359,-0.964,-0.031,0.6,3.2,-9
843165,3729.8,3.006,979,0.282,-1.012,0.002,9.6,-7.5,-13.9
843215,3726.9,3.003,988,0.297,-0.965,0.044,10.1,0.3,-13.8
843265,3724.8,3.002,994,0.422,-0.922,0.044,23.2,-15.3,-22.7
843315,3722.4,3,1001,0.326,-0.969,0.056,29.3,-19.6,-22.1
843365,3720.4,2.998,1007,0.412,-0.943,0.024,26.8,12.2,-24.2
843415,3719.9,2.998,1008,0.304,-0.952,0.062,27,-9.4,-27.2
843465,3717.2,2.996,1016,0.499,-0.87,0.184,29.6,3,-29.1
843515,3717.2,2.996,1016,0.446,-0.932,0.154,28.1,-12.1,-20.9
843565,3714.4,2.993,1025,0.454,-0.897,0.099,17.7,1,-30
843615,3711.9,2.991,1032,0.499,-0.818,0.181,19,-17.2,-22.8
843665,3711.6,2.991,1033,0.436,-0.934,0.165,20.1,-11.3,-18.3
843715,3708.4,2.988,1042,0.508,-0.801,0.153,16.2,1.4,-14.4
843765,3707.1,2.987,1046,0.425,-0.838,0.167,14.2,-12.3,6.7
843815,3707.9,2.988,1044,0.514,-0.837,0.142,5.9,9.6,14.5
843865,3708.8,2.989,1041,0.469,-0.824,0.172,-6.4,6.9,29
843915,3711.5,2.991,1033,0.408,-0.872,0.124,-13.2,10.4,43.3
843965,3714.2,2.993,1025,0.285,-0.904,0.102,-27.4,16.5,61.1
844015,3719.2,2.997,1010,0.329,-0.897,0.157,-30,0.2,73.6
844065,3721.9,2.999,1003,0.378,-0.958,0.135,-32.4,20.8,57.5
844115,3723.6,3.001,998,0.329,-0.999,0.136,-41.7,31.9,46.6
844165,3727.2,3.004,987,0.303,-0.987,0.108,-30,37.2,34
844215,3726.5,3.003,989,0.247,-1.032,0.119,-28.8,35.8,25.5
844265,3726.8,3.003,988,0.282,-0.978,0.131,-9.8,5.7,21.4
844315,3726.3,3.003,990,0.232,-0.971,0.079,-3.3,17.4,19
844365,3726.1,3.003,990,0.192,-0.957,0.124,1.1,17.7,14.2
844415,3725.6,3.002,992,0.192,-0.963,0.07,-0.1,0.3,15.1
844465,3724.6,3.002,994,0.12,-1.046,0.084,-7.9,6.6,12.7
844515,3727.1,3.003,987,0.114,-1.082,0.114,7.3,-6.6,6.9
844565,3729.1,3.005,981,0.256,-0.953,0.145,20.9,-26.2,-1.2
844615,3730.8,3.006,976,0.175,-0.958,0.055,13,-3.6,-1
844665,3732.2,3.008,972,0.196,-1.032,0.052,5.5,-24.2,-15.4
844715,3737.8,3.012,956,0.251,-0.891,0.035,-0.2,-18.1,-25.6
844765,3739.2,3.013,952,0.081,-1.015,0.123,-14.3,-39.5,-23.3
844815,3739.9,3.014,949,0.219,-0.953,0.094,-5.1,-51.7,-11.6
844865,3743,3.016,940,0.057,-0.985,0.048,-12.8,-31.3,-10.6
844915,3743.7,3.017,938,0.279,-1.011,-0.012,-1.6,-41.9,-3.5
844965,3745.4,3.018,933,0.123,-0.97,0.063,0.8,-34.5,2.5
845015,3746.3,3.019,931,0.285,-1.081,0.05,16.7,-37.2,4.1
845065,3745.6,3.018,933,0.202,-0.953,-0.031,18.2,-12.3,10.6
845115,3747.6,3.02,927,0.139,-1.12,0.064,13.9,16,10.5
845165,3748.4,3.021,925,0.182,-1.031,0.088,15.7,22,15.7
845215,3749.3,3.021,922,0.175,-1.141,0.102,18.8,5.2,18.3
845265,3748.4,3.021,925,0.13,-1.022,0.078,11,-14.8,19
845315,3748.8,3.021,923,0.152,-0.945,0.147,11.4,35,32.3
845365,3749.8,3.022,921,0.039,-0.933,0.13,-2.3,-5.5,25
845415,3749.3,3.021,922,0.194,-0.988,0.16,13.9,28.6,18.9
845465,3749.3,3.021,922,0.054,-1.008,0.138,8.3,22.5,-3.2
845515,3749.2,3.021,922,0.103,-0.974,0.183,14.9,19.1,-0.3
845565,3748.1,3.02,926,0.09,-0.993,0.197,29.3,20.9,-16.8
845615,3749.8,3.022,921,0.082,-0.915,0.183,21.2,22.7,-30.5
845665,3748.6,3.021,924,0.104,-0.934,0.234,16.6,23,-29.2
845715,3747.3,3.02,928,0.099,-1.016,0.244,10.4,4.4,-24.6
845765,3747.6,3.02,927,0.095,-1.004,0.26,23.7,-2,-20.5
845815,3747.2,3.02,928,0.152,-0.95,0.27,28,6.5,-16.7
845865,3747.6,3.02,927,0.138,-0.798,0.214,42.2,-36.6,-17.3
845915,3746.8,3.019,929,0.19,-0.918,0.281,0.8,-7.9,6.3
845965,3747.5,3.02,927,0.161,-0.926,0.325,0.9,-2.2,11.4
846015,3747.5,3.02,927,0.029,-0.83,0.247,-12.9,-39.1,31.5
846065,3750.8,3.023,918,0.085,-0.782,0.23,-31.6,-69.8,26
846115,3750.5,3.022,919,0.157,-1.016,0.147,-57.2,-135.9,-31.1
846165,3751.4,3.023,916,0.442,-1.169,0.228,-37.2,-79.9,-5.9
846215,3750.7,3.023,918,0.307,-1.052,0.096,-15.3,-17.6,-14.3
846265,3752,3.024,914,0.186,-1.049,0.161,2.9,-11.1,-12.4
846315,3750.8,3.023,918,0.211,-0.995,0.092,-0.8,3.6,4.5
846365,3751,3.023,917,0.083,-1.047,0.139,-4.8,-38.6,25.3
846415,3751,3.023,917,0.316,-1.022,0.107,-16.4,-21.2,45.6
846465,3750.6,3.022,918,0.097,-0.985,0.093,-4.3,-45.7,50.7
846515,3750.5,3.022,919,0.144,-0.927,0.06,5.5,-7,48.4
846565,3749.8,3.022,921,0.11,-1.048,0.055,6.5,-4.8,53.2
846615,3746.8,3.019,929,0.088,-1.025,0.167,27.4,16.7,56.6
846665,3746.4,3.019,930,0.081,-0.944,0.181,53.1,36,30
846715,3747.6,3.02,927,0.098,-0.957,0.203,29.5,30.4,-40.9
846765,3747.1,3.02,929,-0.038,-0.799,0.197,2.9,54.2,-49.2
846815,3750.9,3.023,917,0.137,-1.06,0.155,-4.6,46,-79.2
846865,3751.8,3.023,915,-0.048,-0.813,0.188,-0.3,67.3,-66.5
846915,3753.4,3.025,910,0.132,-1.115,0.164,-17.6,27.2,-79.6
846965,3755.4,3.026,904,0.049,-1.065,0.085,-2.4,-6.9,-15.6
847015,3754.4,3.026,907,-0.023,-1.337,-0.037,5.6,-74.2,5.5
847065,3751.9,3.023,915,0.435,-1.043,0.195,-3.8,10.5,-1.3
847115,3756.1,3.027,902,0.526,-0.405,0.282,37.2,53.9,52.4
847165,3754.3,3.025,908,0.331,-1.035,0.335,37.2,-17.5,-15.3
847215,3755.5,3.026,904,0.207,-1.037,0.193,39.2,35.9,-17.6
847265,3751.5,3.023,916,0.142,-0.766,0.279,24,85.9,5.9
847315,3752.3,3.024,913,0.192,-0.995,0.301,16,13.5,13
847365,3752.2,3.024,914,0.183,-0.994,0.262,4.6,11,11.3
847415,3748.7,3.021,924,0.181,-0.953,0.278,-2.4,-7.3,19.2
847465,3746.6,3.019,930,0.224,-0.919,0.32,16.2,-37.8,-3.1
847515,3747.7,3.02,927,0.171,-1.023,0.34,23.2,-52,-11.3
847565,3745.9,3.019,932,0.397,-0.899,0.367,35.3,-37.9,-22.3
847615,3748.8,3.021,924,0.235,-0.708,0.355,37.9,-6.9,-54.3
847665,3750.5,3.022,919,0.362,-0.802,0.398,-5.5,33.5,-22.8
847715,3751.5,3.023,916,0.195,-0.793,0.386,-3.3,-17.9,11.2
847765,3751.3,3.023,916,0.132,-0.803,0.368,-34.4,-38.8,61.7
847815,3754.1,3.025,908,0.043,-0.793,0.263,-70.7,-21.8,58
847865,3751.4,3.023,916,0.348,-1.046,0.307,-59.7,-46.6,14.9
847915,3754.1,3.025,908,0.175,-1.53,0.293,-83.4,-43.5,2.7
847965,3752,3.024,914,0.176,-1.037,0.182,4.2,-50.3,-3.8
848015,3753,3.024,911,0.249,-0.957,0.17,-14.2,-25,5.2
848065,3752.6,3.024,913,0.217,-0.973,0.127,-15.5,-13.6,1.8
848115,3751.4,3.023,916,0.282,-0.955,0.117,-18.8,-7.3,2.7
848165,3750.3,3.022,919,0.204,-1.008,0.077,-23.3,7.7,0.8
848215,3750.5,3.022,919,0.125,-0.976,0.04,-19.3,14.1,1.9
848265,3747.5,3.02,927,0.232,-1.003,0.053,-10.1,-1.8,-7.2
848315,3747.5,3.02,927,0.26,-0.951,0.083,-5.9,-10.6,-8.1
848365,3745.9,3.019,932,0.184,-0.98,0.041,0,-3.8,6.3
848415,3742.1,3.016,943,0.171,-0.931,0.102,-12.3,-6.4,17.6
848465,3738.4,3.013,954,0.232,-1,0.052,7.8,-15.3,5
848515,3740.3,3.014,948,0.167,-0.878,0.065,2.4,5.3,-2.7
848565,3741.4,3.015,945,0.213,-0.92,0.058,3.6,-3.4,-5.1
848615,3743.4,3.017,939,0.217,-0.935,0.064,17.1,-9.1,-4.5
848665,3747.9,3.02,926,0.236,-0.945,0.048,34.5,-2.6,-6.3
848715,3749.8,3.022,921,0.202,-0.891,0.067,15.9,1.3,-15.5
848765,3749.9,3.022,920,0.242,-0.993,0.146,6.8,-5,-11.9
848815,3750.3,3.022,919,0.279,-0.971,0.152,0.6,-10.4,-15.5
848865,3750.3,3.022,919,0.387,-0.938,0.15,4.8,24.3,-7.5
848915,3750.8,3.023,918,0.209,-0.938,0.149,0.1,44.7,6.2
848965,3752.5,3.024,913,0.134,-1.022,0.156,-0.3,1.5,6.8
849015,3752.1,3.024,914,0.341,-1.02,0.149,-0.5,2.1,5
849065,3753.4,3.025,910,0.205,-0.973,0.127,0.5,1.5,3.2
849115,3753.3,3.025,911,0.227,-0.966,0.122,0.6,-0.3,3.7
849165,3755.2,3.026,905,0.261,-0.966,0.14,0.8,-2.1,4.3
849215,3754.7,3.026,906,0.246,-0.975,0.137,-1,-4.6,3.8
849265,3753.1,3.024,911,0.245,-0.974,0.124,-0.2,-3.6,3.3
849315,3754.4,3.026,907,0.269,-0.957,0.127,-10.1,2.1,8.8
849365,3753.9,3.025,909,0.207,-0.96,0.123,-22.1,21.5,14.3
849415,3753.8,3.025,909,0.06,-0.996,0.036,-22.4,29.6,29
849465,3750.8,3.023,918,0.073,-0.984,0.034,-27.2,9.5,30.7
849515,3751.6,3.023,915,0.267,-1.022,0.121,-37.5,33.7,12.2
849565,3750.6,3.022,918,0.182,-1.026,0.061,-18.5,24,3.4
849615,3748.9,3.021,923,0.118,-1,0.015,-13.6,13.4,-3.1
849665,3748.1,3.02,926,0.16,-0.975,0.004,-15.3,8.8,-9.4
849715,3747.6,3.02,927,0.166,-0.956,-0.042,-24.9,4.5,-20.4
849765,3744.6,3.018,936,0.212,-0.994,-0.017,-33.4,-2.7,-17.4
849815,3743.8,3.017,938,0.202,-1.011,-0.02,-28.6,-20.5,-11.6
849865,3739.1,3.013,952,0.165,-1.053,-0.037,-36.5,-5.2,-27.9
849915,3735.4,3.01,963,0.258,-1.015,-0.085,-26.1,-7.9,-9.4
849965,3733.7,3.009,968,0.218,-0.981,-0.054,-23.7,41.7,-11.6
850015,3732.6,3.008,971,0.286,-0.873,-0.142,-17.3,-10.4,-20.4
850065,3729.4,3.005,980,0.287,-0.953,-0.139,-13.5,21.1,-17.7
850115,3725.8,3.002,991,0.291,-0.955,-0.046,-1.9,27,-12.5
850165,3724.3,3.001,995,0.301,-1.013,-0.096,-1.4,43,-27.8
850215,3721.6,2.999,1003,0.275,-0.919,-0.109,5.5,3.2,-13.8
850265,3721.3,2.999,1004,0.333,-0.958,-0.06,11.2,28.8,-18.5
850315,3719,2.997,1011,0.368,-0.995,-0.113,11.2,36.9,-22.4
850365,3717.6,2.996,1015,0.353,-0.926,-0.108,24.7,-4.1,-12.8
850415,3717.4,2.996,1016,0.303,-0.95,0.02,25.5,28.8,-6.6
850465,3718.2,2.996,1013,0.524,-0.869,-0.06,30.9,7.7,-27.5
850515,3717.9,2.996,1014,0.283,-0.935,-0.019,30,-10.7,-7.3
850565,3718.5,2.997,1013,0.525,-0.931,0.077,28.3,3,-24.7
850615,3717.8,2.996,1015,0.412,-0.818,0.039,30.3,7.3,-18.5
850665,3718.2,2.996,1013,0.426,-0.885,0.027,23.2,7.4,-9.4
850715,3716.5,2.995,1018,0.38,-0.888,0.078,20,-2.3,-7.7
850765,3717.9,2.996,1014,0.422,-0.823,0.077,13,0.9,-1.8
850815,3715.6,2.994,1021,0.282,-0.962,0.069,9.4,-5.9,-2
850865,3714.4,2.993,1025,0.508,-0.825,0.075,19.6,-34,8.4
850915,3710.9,2.99,1035,0.352,-0.969,0.024,19.8,-15.7,3.2
850965,3703.2,2.984,1058,0.612,-0.887,0.17,12.9,7,-16.6
851015,3695.8,2.978,1080,0.529,-0.917,0.082,26.6,9.1,-29.1
851065,3691.8,2.975,1092,0.435,-0.901,0.025,20.4,-2,-32.2
851115,3694.2,2.977,1085,0.47,-0.827,0.15,6.9,6.8,-21.4
851165,3695.8,2.978,1080,0.462,-0.844,0.223,2,9.3,2.7
851215,3697.6,2.98,1075,0.46,-0.822,0.151,-5.2,16,14.6
851265,3699.3,2.981,1070,0.477,-0.797,0.178,-12.4,7.4,21.8
851315,3701.6,2.983,1063,0.427,-0.887,0.16,-14.9,5.2,23.5
851365,3703.4,2.984,1057,0.5,-0.885,0.212,-15.2,-3.9,25
851415,3705.4,2.986,1051,0.383,-0.893,0.133,-18.7,10.9,30.8
851465,3705.2,2.986,1052,0.402,-0.899,0.16,-17.7,-8.4,36
851515,3709,2.989,1041,0.341,-0.905,0.129,-22.2,4.6,43
851565,3711.3,2.991,1034,0.371,-0.918,0.107,-20.6,7,44.5
851615,3711.7,2.991,1033,0.319,-0.999,0.11,-18.5,17.3,37.1
851665,3713.1,2.992,1029,0.355,-0.951,0.089,-17.9,12.9,32.3
851715,3712.1,2.991,1032,0.202,-0.952,0.047,-11.4,9.3,30.1
851765,3711.3,2.991,1034,0.295,-0.99,0.118,-12.3,24.9,13.6
851815,3711.4,2.991,1033,0.203,-0.944,0.097,-5.5,1.7,20.2
851865,3711.9,2.991,1032,0.231,-1,0.084,-2.7,10.8,8.2
851915,3711.2,2.991,1034,0.265,-1.003,0.138,1.8,-24.7,16.5
851965,3712.6,2.992,1030,0.225,-0.943,0.076,-5.3,13.1,22.9
852015,3712.9,2.992,1029,0.166,-0.974,0.029,-9.9,19.5,19.1
852065,3714.8,2.994,1024,0.135,-1.052,0.088,-11.1,5.5,16.7
852115,3715.3,2.994,1022,0.186,-0.987,0.119,-10.4,-5.2,15.6
852165,3718.3,2.996,1013,0.219,-0.951,-0.041,-7.9,6.7,3.1
852215,3722.3,3,1001,0.104,-1.031,-0.036,-13.7,-32.7,-19.4
852265,3724.9,3.002,993,0.133,-1.038,0.151,-10.4,-116.1,-16.6
852315,3727.7,3.004,985,0.242,-0.916,-0.013,-7.6,-66.6,-10.6
852365,3731.2,3.007,975,0.113,-0.926,-0.018,-16.2,-19.5,-9.6
852415,3734.1,3.009,967,0.071,-1.076,-0.057,-6.1,-70.1,4.9
