t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
36800,0,0,747,-0.078,0.996,-0.064,-6.2,-0.1,-0.7
36850,0,0,754,-0.105,0.971,-0.071,-5.4,-11.4,-0.4
36900,0,0,776,-0.051,0.951,-0.177,-16.6,60.1,-3.8
36950,0,0,740,-0.158,0.991,-0.026,-7.5,8.1,-2.9
37000,0,0,743,-0.045,0.985,-0.1,-3.5,3.2,1.3
37050,0,0,738,-0.083,1.012,-0.052,-6.4,-3.9,-1
37100,0,0,741,-0.118,0.992,-0.051,-0.8,6.2,-0.4
37150,0,0,737,-0.059,1.002,-0.079,-1.1,5.5,-0.7
37200,0,0,736,-0.107,1,-0.054,-1.3,10,-1.5
37250,0,0,733,-0.105,0.999,-0.066,-0.6,-0.6,-2
37300,0,0,736,-0.079,1.008,-0.084,-0.6,3.1,-4.3
37350,0,0,736,-0.093,1.004,-0.062,-0.1,2,-3.6
37400,0,0,738,-0.115,1.017,-0.048,0.2,-2.6,-4.5
37450,0,0,729,-0.1,1.017,-0.07,0,4.6,-4
37500,0,0,736,-0.108,1.007,-0.044,1,-21.6,-6.9
37550,0,0,738,-0.087,0.982,-0.054,2.7,0.5,-4.6
37600,0,0,740,-0.084,0.979,-0.07,1.3,-6.9,-4.3
37650,0,0,732,-0.122,0.961,-0.058,4.4,-13.2,-5.2
37700,0,0,742,-0.052,0.979,-0.082,3.3,3.4,-5.2
37750,0,0,733,-0.146,0.977,-0.072,1.9,-5,-4.3
37800,0,0,735,-0.103,1.006,-0.072,-0.3,-1.8,-1
37850,0,0,732,-0.148,1,-0.053,-0.3,-6.2,0.6
37900,0,0,735,-0.102,0.993,-0.085,-1.3,5.8,0.6
37950,0,0,732,-0.14,1,-0.049,-3.2,-0.1,4.9
38000,0,0,732,-0.119,1.012,-0.078,-2.2,-3.5,5.1
38050,0,0,734,-0.123,0.987,-0.07,-2.1,-2.1,5.2
38100,0,0,733,-0.087,0.984,-0.072,-1.8,-8.8,8.1
38150,0,0,728,-0.099,0.984,-0.055,-0.8,-1.3,9.6
38200,0,0,731,-0.061,0.994,-0.066,-1.8,-7.1,9
38250,0,0,728,-0.107,1.003,-0.048,-2.5,-1.2,9.2
38300,0,0,730,-0.079,0.999,-0.049,0.2,-0.8,6.4
38350,0,0,730,-0.049,0.987,-0.075,1.2,-3.8,5.9
38400,0,0,737,-0.056,0.992,-0.047,-1,-1.5,7
38450,0,0,723,-0.056,1.001,-0.047,1.3,-3.8,6
38500,0,0,734,-0.036,1.004,-0.068,0.9,1.8,2.9
38550,0,0,729,-0.068,1.002,-0.053,0.6,1,3.8
38600,0,0,724,-0.083,0.994,-0.068,4.6,-4.3,3.4
38650,0,0,734,-0.042,0.992,-0.073,2.1,-3.6,2.8
38700,0,0,736,-0.052,0.996,-0.07,2.7,-13.2,2.7
38750,0,0,736,-0.035,1.003,-0.068,2.1,-2.1,2.5
38800,0,0,736,-0.081,1,-0.091,0.6,-0.3,4.9
38850,0,0,731,-0.082,1.022,-0.098,3.7,-30.1,1.2
38900,0,0,730,-0.024,1.088,-0.02,-3.8,-10.3,2.4
38950,0,0,730,0.011,1.031,-0.131,3.4,-41.7,11.6
39000,0,0,728,0.091,1,-0.101,-6.7,-45.5,23.4
39050,0,0,737,-0.062,1.053,0.037,-17.4,-54.7,27.2
39100,0,0,740,0.155,1.107,0.207,-29.5,-37,49.6
39150,0,0,746,0.194,0.918,-0.054,-41.2,-154.8,67.1
39200,0,0,759,0.107,1.006,-0.192,-85.9,-184.4,65.3
39250,0,0,772,0.627,1.144,0.097,20.2,18.5,45.4
39300,0,0,769,0.099,0.998,0.049,-58.5,216.9,50.1
39350,0,0,791,0.124,0.903,0.18,-21.3,-63.6,17.5
39400,0,0,797,0.339,1.106,0.038,-62.7,-0.6,-8.2
39450,0,0,803,0.396,1.105,0.257,-75,46.3,-20.7
39500,0,0,810,0.218,1.181,0.36,-63,-24.9,-33.2
39550,0,0,809,0.283,1.043,0.31,-82.8,3.5,-29
39600,0,0,845,0.256,0.874,0.292,-118.2,44.7,-16.9
39650,0,0,820,0.398,0.639,0.396,-88.3,47.2,-17.1
39700,0,0,821,-0.072,0.568,0.547,-67.4,122.2,-31.6
39750,0,0,816,0.075,0.463,0.501,-34.6,76.3,-59.8
39800,0,0,813,-0.101,0.55,0.504,-2.8,83.4,-76.2
39850,0,0,822,-0.122,0.877,0.671,2.5,111.7,-84.8
39900,0,0,820,-0.464,0.641,0.397,4,26.9,-59.2
39950,0,0,827,-0.238,0.637,0.326,-3.5,93.4,-56.6
40000,0,0,829,-0.607,0.595,0.419,22,91.9,-26.5
40050,0,0,838,-0.582,0.489,0.271,70.9,35.6,-36.2
40100,0,0,852,-0.511,0.696,0.256,120.1,47.2,-28.7
40150,0,0,883,-0.935,0.748,0.383,141.2,-29.2,-38.1
40200,0,0,908,-0.683,1.016,0.319,99.6,-37.7,-8.4
40250,0,0,923,-0.695,0.863,0.263,14.8,1.5,-10.6
40300,0,0,928,-0.697,0.816,0.187,24.4,3.7,-27.3
40350,0,0,929,-0.64,0.696,0.041,38.4,-52.4,-29.3
40400,0,0,943,-0.681,0.7,0.08,53.2,-35.6,-30.7
40450,0,0,964,-0.445,0.834,0.155,49,-33.6,-37
40500,0,0,965,-0.522,0.877,0.257,10.6,-13.2,-13.2
40550,0,0,966,-0.459,0.735,-0.03,31.5,-6.3,-17.8
40600,0,0,964,-0.741,0.727,0.05,14.1,-36.8,-9.7
40650,0,0,973,-0.423,0.752,0.162,48.3,35.6,-5.7
40700,0,0,962,-0.447,0.721,-0.103,43.9,15.8,12.2
40750,0,0,967,-0.681,0.768,-0.031,27.9,-22.8,10.9
40800,0,0,980,-0.919,0.891,0.184,41.4,36.7,13.7
40850,0,0,985,-0.655,0.745,-0.066,45.5,65.6,11.7
40900,0,0,987,-0.749,0.813,-0.078,12.7,-7.4,17.1
40950,0,0,982,-0.593,0.767,-0.197,20.5,-28.6,1.5
41000,0,0,971,-0.806,0.81,-0.075,-20.4,-39.3,-2.7
41050,0,0,974,-0.627,0.795,0.093,25.3,10,-9
41100,0,0,969,-0.64,0.739,-0.151,-13.9,-26.2,-6.6
41150,0,0,975,-0.84,0.781,-0.061,-19.3,-60.3,-22
41200,0,0,975,-0.67,0.663,0.106,5.4,14.3,-23.9
41250,0,0,993,-0.692,0.715,-0.164,-45.8,-35.6,-29
41300,0,0,1015,-0.941,0.734,0.292,-71.3,65.3,-47.5
41350,0,0,1015,-0.493,0.771,0.013,-23.2,37.1,-46.2
41400,0,0,1007,-0.626,0.678,-0.191,16.9,-53,-57.2
41450,0,0,992,-0.821,0.598,0.102,-9.2,12.5,-40.4
41500,0,0,982,-0.683,0.557,-0.089,-8.1,-41.9,-21.8
41550,0,0,968,-0.661,0.622,0.144,27.6,-15.8,-5.9
41600,0,0,963,-0.716,0.515,-0.076,19.7,-33.6,16.1
41650,0,0,952,-0.885,0.605,0.102,-1.5,12.9,16.7
41700,0,0,953,-0.838,0.694,0.171,-4.5,37.2,10.5
41750,0,0,956,-0.697,0.658,-0.027,4.5,1.4,4.9
41800,0,0,957,-0.807,0.695,0.048,-1.5,-6.6,2
41850,0,0,951,-0.727,0.682,0.095,4.1,10.6,12.2
41900,0,0,954,-0.641,0.65,-0.143,7.3,-9,15.1
41950,0,0,944,-0.797,0.743,0.118,-7.5,12.2,21.4
42000,0,0,947,-0.609,0.688,0.024,3.7,37.5,37
42050,0,0,948,-0.667,0.721,-0.055,-0.5,13.9,45.2
42100,0,0,957,-0.707,0.796,0.018,2.2,22.5,53.3
42150,0,0,951,-0.72,0.72,-0.082,9.2,25.2,70.1
42200,0,0,948,-0.679,0.824,0.008,-12.7,20.9,97.5
42250,0,0,952,-0.748,0.876,-0.061,14.8,-8.8,110.8
42300,0,0,952,-0.837,0.871,0.038,7.4,-7,125.9
42350,0,0,954,-0.581,0.668,0.041,10.3,-43.7,144.6
42400,0,0,972,-0.413,0.671,0.03,-31.5,-38,156.5
42450,0,0,969,-0.193,0.602,0.05,-54.7,-80.2,174.2
42500,0,0,959,0.021,1.098,-0.208,29.6,-41.4,120.7
42550,0,0,944,0.183,0.635,-0.048,-19.9,-73.6,96.2
42600,0,0,925,0.39,0.818,-0.399,32.7,-25.6,54.3
42650,0,0,904,0.385,0.956,-0.091,64.6,27,22.8
42700,0,0,881,0.525,0.774,-0.151,49.8,38.4,1.4
42750,0,0,852,0.778,0.982,-0.152,42.2,99.7,-2.8
42800,0,0,834,0.672,1.041,0.033,28.1,121.2,7.1
42850,0,0,816,0.573,1.124,-0.103,25.5,88.9,8.4
42900,0,0,808,0.554,1.023,-0.101,35.8,24.1,18.5
42950,0,0,804,0.452,1.057,-0.329,27.4,80.5,0.6
43000,0,0,797,0.295,1.026,-0.135,16.3,75.9,11.6
43050,0,0,797,0.373,1.062,-0.08,24.5,31.5,-25.2
43100,0,0,796,0.307,0.956,-0.202,2.7,99.1,-21.9
43150,0,0,794,0.201,1.002,-0.045,9.2,4.1,-41.7
43200,0,0,792,0.342,0.949,-0.114,24.1,59.8,-41.7
43250,0,0,783,0.266,0.916,-0.045,12.7,11.1,-41.7
43300,0,0,790,0.141,0.964,-0.03,19,57.1,-33.8
43350,0,0,783,0.066,0.926,-0.102,14.2,-19.6,-33
43400,0,0,785,0.149,0.936,-0.105,8.2,-46.9,-34
43450,0,0,774,0.229,1.015,-0.169,10.5,6.2,-29.1
43500,0,0,770,0.103,0.983,-0.164,24.6,5.7,-34
43550,0,0,784,0.212,1.069,-0.177,17.4,-19.6,-43.7
43600,0,0,783,-0.178,1.06,-0.011,19.8,-25,-28.1
43650,0,0,776,0.141,1.151,-0.351,7.6,-74.8,-30.7
43700,0,0,780,-0.074,1.088,-0.157,1,-53.1,-15.1
43750,0,0,776,0.019,1.102,-0.249,-6.4,-85.2,-10.2
43800,0,0,777,0.059,1.051,-0.259,-2,-12.1,-1
43850,0,0,811,-0.056,1.037,-0.15,-12.5,-46,5.9
43900,0,0,771,-0.03,1.04,-0.174,-12,-22.1,11
43950,0,0,770,0.089,1.032,-0.169,-7.1,0.4,12
44000,0,0,762,-0.025,0.971,-0.125,-14.1,-32.5,17.9
44050,0,0,760,0.06,1.004,-0.08,-20.9,-30.2,18.4
44100,0,0,767,0.018,1.002,-0.123,-20,-33.6,24.1
44150,0,0,769,0.079,0.96,-0.038,-50.3,-66.4,10.5
44200,0,0,757,0.107,1.07,-0.066,-24,16.3,18.6
44250,0,0,757,0.059,1.097,-0.062,-23.1,-54.5,12
44300,0,0,759,0.026,1.051,-0.03,-15.3,-16.4,12.2
44350,0,0,760,0.013,0.968,-0.027,-11.1,-41.2,4.6
44400,0,0,756,0.037,1.055,-0.015,-27.4,-68.2,7.1
44450,0,0,763,-0.026,0.998,-0.039,-5,-112.3,-4.1
44500,0,0,764,0.175,0.941,-0.085,-5.4,33.4,-1
44550,0,0,757,-0.017,0.934,-0.002,-10.4,-87.4,-3.8
44600,0,0,762,0.222,0.922,-0.042,1.6,-34.9,-9.9
44650,0,0,756,0.234,1.04,-0.052,2.2,60.5,-12
44700,0,0,758,-0.244,0.895,0.085,6.6,-3.8,-15.8
44750,0,0,762,-0.087,0.918,0.064,-0.6,-77.3,-10.9
44800,0,0,760,0.163,0.923,-0.168,-7.3,-51,-18.4
44850,0,0,751,0.133,0.938,-0.005,-10.1,7.3,-13.6
44900,0,0,758,-0.221,0.996,0.059,-13.7,15.3,-14.5
44950,0,0,759,-0.013,1.007,-0.05,-2,23.7,-12
45000,0,0,756,0.016,0.967,0.017,-11,-17.4,-9.4
45050,0,0,766,-0.021,0.963,0.01,-8.5,-7.3,-8.1
45100,0,0,753,0.123,0.955,-0.01,-12.3,24.5,-5.9
45150,0,0,761,-0.1,0.981,0.064,-24.8,25.9,-4.5
45200,0,0,757,-0.144,1.064,0.057,-9.9,-8.8,-12.7
45250,0,0,763,0.287,1.029,0.059,-15.7,19.7,-8.8
45300,0,0,752,0.056,0.978,0.148,-18.5,52.5,-6
45350,0,0,750,-0.186,0.943,0.114,-10.6,24.8,-7.4
45400,0,0,753,-0.025,1.003,0.065,3.6,-3.3,-8.6
45450,0,0,749,-0.03,1.007,0.109,-3.9,30.1,-2.8
45500,0,0,752,-0.159,0.962,0.161,4.8,4.3,3.8
45550,0,0,775,-0.039,0.971,0.039,5.3,-24.4,5.9
45600,0,0,754,0.034,1.06,0.074,7.4,-5.2,5.6
45650,0,0,752,-0.097,1.05,0.173,8.1,23.9,19
45700,0,0,751,-0.041,0.948,0.053,12,-68.1,19.2
45750,0,0,752,0.063,0.937,-0.005,4.1,-16.7,21.1
45800,0,0,751,0.042,0.98,0.012,2.4,-3.6,13
45850,0,0,747,0.044,1.026,0.048,5.6,-15.9,9
45900,0,0,755,0.091,1.054,0.011,2.1,27.2,6.8
45950,0,0,754,0.047,1.038,0.069,-0.3,3.4,6.4
46000,0,0,757,0.039,1.005,0.066,17.9,2.2,7.5
46050,0,0,751,0.125,0.985,-0.02,-3.3,18.6,7.3
46100,0,0,753,-0.055,0.969,0.076,-7.3,16.9,7.3
46150,0,0,750,-0.02,0.974,0.044,-2.9,-0.6,3.9
46200,0,0,751,0.074,0.988,0.053,-2.5,7.8,3.5
46250,0,0,754,0.024,1.007,0.087,-4.4,8.8,3.2
